CD_STAT_SECTOR,prop_type,total_sales
44001A212,apartments,6
44001A30-,apartments,4
44001B000,apartments,7
44001B01-,apartments,1
44001C000,apartments,15
44011A000,apartments,376
44011A01-,apartments,65
44011A02-,apartments,73
44011A03-,apartments,1
44011A07-,apartments,3
44011B000,apartments,25
44011B022,apartments,1
44011B033,apartments,2
44011C000,apartments,28
44011C01-,apartments,44
44011C02-,apartments,16
44011C030,apartments,15
44011C05-,apartments,4
44011C07-,apartments,1
44011E00-,apartments,4
44011F00-,apartments,5
44011H00-,apartments,4
44011K000,apartments,4
44011K012,apartments,2
44011K100,apartments,5
44011L000,apartments,4
44011_UNKNOWN,apartments,3
44012A00-,apartments,22
44012A011,apartments,49
44012A042,apartments,21
44012B00-,apartments,4
44012B081,apartments,3
44012_UNKNOWN,apartments,2
44013A00-,apartments,10
44013A011,apartments,12
44013A042,apartments,9
44013A201,apartments,30
44013A212,apartments,54
44013B000,apartments,110
44013B020,apartments,6
44013B031,apartments,14
44013B042,apartments,2
44013_UNKNOWN,apartments,1
44019A00-,apartments,75
44019A010,apartments,92
44019A023,apartments,3
44019A034,apartments,6
44019A091,apartments,8
44019A10-,apartments,15
44019A190,apartments,3
44019A20-,apartments,19
44019A300,apartments,5
44019A390,apartments,9
44019A40-,apartments,1
44019A490,apartments,1
44019A51-,apartments,2
44019B001,apartments,39
44019C001,apartments,48
44019C020,apartments,12
44019C032,apartments,3
44019C043,apartments,3
44019C101,apartments,46
44019C200,apartments,1
44019C222,apartments,2
44019_UNKNOWN,apartments,1
44020A00-,apartments,55
44020A091,apartments,2
44020E00-,apartments,22
44020E091,apartments,5
44020F00-,apartments,9
44020F10-,apartments,8
44020_UNKNOWN,apartments,2
44021A00-,apartments,59
44021A01-,apartments,246
44021A02-,apartments,239
44021A03-,apartments,43
44021A040,apartments,69
44021A05-,apartments,309
44021A10-,apartments,90
44021A13-,apartments,315
44021A20-,apartments,446
44021A21-,apartments,83
44021A221,apartments,292
44021A23-,apartments,678
44021A24-,apartments,376
44021A31-,apartments,288
44021A321,apartments,429
44021A33-,apartments,157
44021A342,apartments,143
44021A35-,apartments,569
44021A40-,apartments,304
44021A410,apartments,119
44021A42-,apartments,78
44021A45-,apartments,417
44021A492,apartments,74
44021A50-,apartments,151
44021A51-,apartments,33
44021A521,apartments,121
44021A531,apartments,38
44021A542,apartments,85
44021A60-,apartments,86
44021A62-,apartments,85
44021A63-,apartments,125
44021A64-,apartments,47
44021A711,apartments,271
44021A722,apartments,440
44021A731,apartments,597
44021A742,apartments,110
44021A801,apartments,16
44021A812,apartments,55
44021A873,apartments,39
44021B12-,apartments,2
44021B301,apartments,172
44021B312,apartments,43
44021B321,apartments,99
44021B331,apartments,94
44021B354,apartments,69
44021B411,apartments,155
44021B433,apartments,41
44021B443,apartments,2
44021B452,apartments,1
44021C710,apartments,289
44021C72-,apartments,18
44021C800,apartments,80
44021C811,apartments,55
44021D001,apartments,71
44021D023,apartments,9
44021D084,apartments,2
44021D10-,apartments,22
44021D181,apartments,10
44021D190,apartments,1
44021D212,apartments,21
44021D41-,apartments,22
44021D60-,apartments,1
44021E00-,apartments,186
44021E01-,apartments,92
44021E021,apartments,121
44021E031,apartments,165
44021E042,apartments,198
44021E052,apartments,121
44021E10-,apartments,35
44021E201,apartments,18
44021E222,apartments,7
44021E31-,apartments,6
44021E32-,apartments,84
44021E331,apartments,34
44021F001,apartments,78
44021F01-,apartments,57
44021F072,apartments,19
44021F110,apartments,108
44021F121,apartments,36
44021G00-,apartments,215
44021G01-,apartments,91
44021G022,apartments,75
44021G031,apartments,33
44021G042,apartments,189
44021G101,apartments,89
44021G112,apartments,9
44021G200,apartments,114
44021H001,apartments,71
44021H01-,apartments,9
44021H020,apartments,11
44021H042,apartments,44
44021H053,apartments,4
44021H091,apartments,2
44021H111,apartments,10
44021H171,apartments,6
44021H394,apartments,1
44021J00-,apartments,61
44021J010,apartments,6
44021J100,apartments,202
44021J11-,apartments,8
44021J172,apartments,9
44021K001,apartments,13
44021K011,apartments,10
44021K022,apartments,1
44021K10-,apartments,11
44021K392,apartments,11
44021K512,apartments,1
44021K534,apartments,1
44021L00-,apartments,45
44021L011,apartments,43
44021L02-,apartments,34
44021L04-,apartments,13
44021L051,apartments,7
44021L112,apartments,22
44021L121,apartments,70
44021M00-,apartments,64
44021M01-,apartments,58
44021M020,apartments,63
44021M03-,apartments,173
44021M040,apartments,40
44021M052,apartments,10
44021M102,apartments,76
44021M112,apartments,3
44021M173,apartments,26
44021M37-,apartments,8
44021_UNKNOWN,apartments,50
44029A00-,apartments,54
44029B00-,apartments,27
44034A000,apartments,66
44034A01-,apartments,17
44034B00-,apartments,22
44034C00-,apartments,15
44034D001,apartments,15
44034D010,apartments,1
44034_UNKNOWN,apartments,3
44036A00-,apartments,37
44036A01-,apartments,14
44036A022,apartments,4
44036B00-,apartments,2
44040A001,apartments,55
44040A022,apartments,10
44040A101,apartments,28
44040A122,apartments,7
44040A133,apartments,1
44040A200,apartments,7
44040A213,apartments,44
44040B00-,apartments,4
44040_UNKNOWN,apartments,2
44043A000,apartments,191
44043A02-,apartments,8
44043A112,apartments,2
44043A201,apartments,99
44043A21-,apartments,49
44043A212,apartments,42
44043A302,apartments,1
44043A3PB,apartments,14
44043B00-,apartments,12
44043B012,apartments,26
44043D00-,apartments,4
44043_UNKNOWN,apartments,12
44045A001,apartments,49
44045A042,apartments,3
44045_UNKNOWN,apartments,1
44048A00-,apartments,43
44048A08-,apartments,1
44048A10-,apartments,15
44048B000,apartments,23
44048B044,apartments,4
44048_UNKNOWN,apartments,2
44049A001,apartments,19
44049A011,apartments,4
44049A022,apartments,8
44049B00-,apartments,2
44049C00-,apartments,1
44049D00-,apartments,20
44049E001,apartments,29
44049E022,apartments,2
44049F00-,apartments,3
44049_UNKNOWN,apartments,1
44052A00-,apartments,9
44052A01-,apartments,1
44052B00-,apartments,7
44052C001,apartments,13
44052C012,apartments,13
44052E002,apartments,1
44064A00-,apartments,18
44064A02-,apartments,14
44064A03-,apartments,26
44064A052,apartments,8
44064A081,apartments,13
44064A09-,apartments,1
44064B01-,apartments,18
44072A001,apartments,70
44072A012,apartments,6
44072A043,apartments,3
44072A09-,apartments,2
44072A31-,apartments,5
44072A32-,apartments,3
44073A000,apartments,115
44073A01-,apartments,2
44073_UNKNOWN,apartments,1
44080A001,apartments,24
44080A033,apartments,1
44080A10-,apartments,2
44081A00-,apartments,95
44081A01-,apartments,14
44081A091,apartments,6
44081B001,apartments,35
44081B012,apartments,14
44081B032,apartments,7
44081C00-,apartments,13
44081C01-,apartments,16
44081_UNKNOWN,apartments,1
45017A001,apartments,27
45017A022,apartments,18
45017A40-,apartments,2
45035A001,apartments,103
45035A011,apartments,41
45035A022,apartments,74
45035A030,apartments,92
45035A042,apartments,72
45035A101,apartments,6
45035A110,apartments,6
45035A201,apartments,34
45035A212,apartments,7
45035A312,apartments,1
45035A410,apartments,20
45035A49-,apartments,2
45035A50-,apartments,25
45035A51-,apartments,24
45035A601,apartments,80
45035A61-,apartments,6
45035A632,apartments,19
45035A642,apartments,81
45035A701,apartments,30
45035A702,apartments,21
45035A711,apartments,22
45035A732,apartments,16
45035A772,apartments,2
45035E00-,apartments,1
45035F091,apartments,1
45035_UNKNOWN,apartments,1
45041A00-,apartments,154
45041A011,apartments,29
45041A02-,apartments,45
45041A03-,apartments,71
45041A04-,apartments,60
45041A051,apartments,36
45041A101,apartments,1
45041A12-,apartments,7
45041A123,apartments,3
45041A30-,apartments,21
45041A312,apartments,3
45041A350,apartments,5
45041A50-,apartments,2
45041A60-,apartments,5
45041A61-,apartments,11
45041A620,apartments,33
45041_UNKNOWN,apartments,3
45057A000,apartments,24
45057A01-,apartments,4
45057A020,apartments,13
45057B001,apartments,1
45057C00-,apartments,1
45059A00-,apartments,94
45059A01-,apartments,15
45059A10-,apartments,2
45059A112,apartments,1
45059A20-,apartments,6
45059A212,apartments,1
45059C00-,apartments,2
45059D00-,apartments,1
45059D082,apartments,24
45059E00-,apartments,1
45059F00-,apartments,2
45060A00-,apartments,12
45060A010,apartments,5
45060B001,apartments,17
45060B032,apartments,10
45060D00-,apartments,4
45061A00-,apartments,3
45061A091,apartments,1
45061B00-,apartments,3
45062A00-,apartments,1
45063A100,apartments,5
45063C00-,apartments,6
45063D000,apartments,3
45063D090,apartments,5
45063_UNKNOWN,apartments,3
45064A00-,apartments,5
45064B00-,apartments,3
45064B09-,apartments,1
45064D00-,apartments,7
45064D19-,apartments,1
45065A00-,apartments,6
45065A01-,apartments,8
45065A08-,apartments,4
45065G000,apartments,1
45065J00-,apartments,1
45065M08-,apartments,3
45068_UNKNOWN,apartments,1
46003A001,apartments,128
46003A011,apartments,82
46003A032,apartments,106
46003A071,apartments,19
46003A100,apartments,6
46003A112,apartments,171
46003A190,apartments,3
46003A200,apartments,17
46003A213,apartments,42
46003A242,apartments,22
46003A281,apartments,8
46003A301,apartments,135
46003A312,apartments,2
46003A322,apartments,17
46003B00-,apartments,26
46003B011,apartments,30
46003B022,apartments,4
46003C00-,apartments,5
46003C011,apartments,5
46003C081,apartments,1
46003D000,apartments,23
46003D012,apartments,5
46003F00-,apartments,39
46003F079,apartments,1
46003G00-,apartments,59
46003G01-,apartments,23
46003G021,apartments,23
46003G032,apartments,2
46003G042,apartments,2
46003G11-,apartments,45
46003G19-,apartments,7
46003H000,apartments,50
46003H012,apartments,5
46003H023,apartments,10
46003H034,apartments,3
46003H081,apartments,7
46003H091,apartments,5
46003_UNKNOWN,apartments,47
46013A001,apartments,105
46013A022,apartments,28
46013A043,apartments,55
46013A0MV,apartments,1
46013B000,apartments,41
46013B010,apartments,14
46013B022,apartments,16
46013B032,apartments,7
46013B091,apartments,41
46013C012,apartments,32
46013C022,apartments,6
46013C091,apartments,20
46014A001,apartments,62
46014A01-,apartments,24
46014A021,apartments,52
46014A032,apartments,90
46014A042,apartments,84
46014A053,apartments,49
46014A0PW,apartments,1
46014A10-,apartments,64
46014A181,apartments,6
46014A30-,apartments,2
46014A402,apartments,41
46014A413,apartments,1
46014A474,apartments,2
46014A501,apartments,10
46014A51-,apartments,16
46014A532,apartments,3
46014A60-,apartments,47
46014A611,apartments,6
46014A622,apartments,20
46014A701,apartments,70
46014A712,apartments,6
46014A723,apartments,14
46014A734,apartments,25
46014A813,apartments,5
46014B00-,apartments,9
46014B01-,apartments,20
46014B10-,apartments,10
46014C00-,apartments,2
46014_UNKNOWN,apartments,6
46020A001,apartments,23
46020A022,apartments,16
46020A033,apartments,2
46020A044,apartments,29
46020A081,apartments,6
46020A215,apartments,2
46020A222,apartments,4
46020A31-,apartments,1
46020B001,apartments,18
46020B012,apartments,34
46020B023,apartments,1
46020C000,apartments,8
46020C11-,apartments,5
46020D001,apartments,44
46020D012,apartments,5
46020D091,apartments,1
46020D133,apartments,1
46020_UNKNOWN,apartments,1
46021A001,apartments,167
46021A011,apartments,239
46021A021,apartments,127
46021A031,apartments,6
46021A032,apartments,42
46021A041,apartments,56
46021A052,apartments,139
46021A101,apartments,104
46021A111,apartments,199
46021A142,apartments,14
46021A152,apartments,78
46021A20-,apartments,28
46021A211,apartments,15
46021A232,apartments,606
46021A243,apartments,30
46021A28-,apartments,45
46021A290,apartments,8
46021A2MN,apartments,33
46021A3AC,apartments,3
46021A3PB,apartments,1
46021A401,apartments,81
46021A412,apartments,59
46021A512,apartments,8
46021A522,apartments,85
46021A533,apartments,28
46021A60-,apartments,37
46021A670,apartments,1
46021A6PA,apartments,36
46021A701,apartments,37
46021A712,apartments,21
46021A723,apartments,9
46021A732,apartments,36
46021A78-,apartments,8
46021A801,apartments,35
46021A812,apartments,30
46021A822,apartments,5
46021A831,apartments,17
46021A842,apartments,23
46021A893,apartments,18
46021A912,apartments,16
46021B00-,apartments,50
46021B022,apartments,5
46021B099,apartments,4
46021B112,apartments,12
46021C001,apartments,25
46021C023,apartments,3
46021C042,apartments,7
46021C101,apartments,48
46021C112,apartments,3
46021C191,apartments,13
46021C20-,apartments,1
46021C282,apartments,27
46021C291,apartments,3
46021D00-,apartments,27
46021D01-,apartments,3
46021D022,apartments,1
46021D032,apartments,3
46021_UNKNOWN,apartments,7
46024A00-,apartments,28
46024A02-,apartments,23
46024A03-,apartments,46
46024A10-,apartments,9
46024A11-,apartments,8
46024A20-,apartments,4
46024A221,apartments,9
46024A282,apartments,1
46024A313,apartments,2
46024B000,apartments,46
46024B010,apartments,10
46024B081,apartments,8
46024C10-,apartments,4
46024_UNKNOWN,apartments,1
4602511MQ,apartments,2
46025A001,apartments,161
46025A012,apartments,94
46025A022,apartments,66
46025A031,apartments,48
46025A042,apartments,44
46025A07-,apartments,111
46025A101,apartments,39
46025A112,apartments,13
46025A171,apartments,7
46025A182,apartments,2
46025A20-,apartments,12
46025A291,apartments,2
46025A312,apartments,1
46025B00-,apartments,69
46025B011,apartments,15
46025B022,apartments,31
46025B072,apartments,14
46025B091,apartments,10
46025C001,apartments,35
46025C012,apartments,21
46025C022,apartments,17
46025D000,apartments,18
46025D012,apartments,3
46025_UNKNOWN,apartments,5
51004A00-,apartments,85
51004A01-,apartments,40
51004A040,apartments,26
51004A081,apartments,5
51004A101,apartments,56
51004A112,apartments,1
51004A201,apartments,9
51004A273,apartments,1
51004A301,apartments,58
51004A312,apartments,21
51004A323,apartments,28
51004A33-,apartments,3
51004A34-,apartments,6
51004J00-,apartments,4
51004J0AP,apartments,9
51004K01-,apartments,4
51004K02-,apartments,2
51004R00-,apartments,3
51004S001,apartments,5
51004T00-,apartments,5
51004_UNKNOWN,apartments,3
51008A00-,apartments,7
51008A090,apartments,3
51008B122,apartments,4
51008C00-,apartments,2
51008C02-,apartments,2
51008C032,apartments,1
51008D00-,apartments,3
51008D021,apartments,2
51008D052,apartments,2
51009A00-,apartments,2
51009A032,apartments,4
51009A10-,apartments,1
51009B00-,apartments,4
51009B10-,apartments,5
51009B392,apartments,3
51009C00-,apartments,2
51009C01-,apartments,10
51009C02-,apartments,6
51009_UNKNOWN,apartments,2
51012A001,apartments,14
51012A02-,apartments,1
51014A001,apartments,1
51014A10-,apartments,1
51014F00-,apartments,1
51014_UNKNOWN,apartments,1
51017A00-,apartments,8
51019A001,apartments,12
51065A001,apartments,20
51065A08-,apartments,3
51065C010,apartments,2
51065E080,apartments,7
51065L09-,apartments,1
51065N00-,apartments,4
51065P002,apartments,3
51065_UNKNOWN,apartments,2
52010A00-,apartments,39
52010A011,apartments,6
52010A03-,apartments,18
52010A081,apartments,3
52010A10-,apartments,13
52010A19-,apartments,1
52010A200,apartments,3
52010A41-,apartments,1
52010A51-,apartments,1
52010A522,apartments,1
52010B00-,apartments,12
52010B08-,apartments,1
52010C000,apartments,7
52010C010,apartments,1
52010_UNKNOWN,apartments,4
52011A00-,apartments,445
52011A02-,apartments,160
52011A031,apartments,15
52011A04-,apartments,260
52011A0AR,apartments,108
52011A0BR,apartments,48
52011A10-,apartments,197
52011A101,apartments,14
52011A111,apartments,3
52011A112,apartments,130
52011A12-,apartments,53
52011A133,apartments,154
52011A20-,apartments,184
52011A301,apartments,68
52011A31-,apartments,73
52011A322,apartments,6
52011A333,apartments,8
52011A374,apartments,4
52011A433,apartments,46
52011B021,apartments,8
52011B031,apartments,4
52011B04-,apartments,6
52011B052,apartments,2
52011B0AH,apartments,4
52011B0BH,apartments,4
52011C00-,apartments,20
52011C01-,apartments,9
52011C0AH,apartments,3
52011C0BH,apartments,8
52011C101,apartments,3
52011C201,apartments,4
52011C212,apartments,2
52011D000,apartments,18
52011D010,apartments,42
52011D02-,apartments,3
52011D031,apartments,2
52011D042,apartments,260
52011D11-,apartments,11
52011D12-,apartments,13
52011D1AS,apartments,29
52011D1BS,apartments,26
52011D20-,apartments,3
52011D21-,apartments,18
52011D221,apartments,3
52011D232,apartments,1
52011D30-,apartments,12
52011D40-,apartments,14
52011D4AH,apartments,30
52011E001,apartments,14
52011E01-,apartments,5
52011E021,apartments,2
52011E101,apartments,10
52011E201,apartments,14
52011E2AY,apartments,4
52011E2CZ,apartments,1
52011E401,apartments,95
52011E412,apartments,60
52011E50-,apartments,22
52011E51-,apartments,10
52011E52-,apartments,2
52011E60-,apartments,4
52011F001,apartments,17
52011F021,apartments,3
52011F042,apartments,14
52011F0QH,apartments,3
52011F101,apartments,33
52011F112,apartments,15
52011F212,apartments,17
52011F2AX,apartments,8
52011G001,apartments,69
52011G011,apartments,37
52011G021,apartments,116
52011G0AX,apartments,17
52011G0BX,apartments,1
52011G0CY,apartments,7
52011G0MH,apartments,2
52011G0NH,apartments,2
52011G111,apartments,223
52011G122,apartments,99
52011G1AS,apartments,63
52011G1BS,apartments,18
52011G201,apartments,29
52011G211,apartments,1
52011G232,apartments,21
52011G242,apartments,1
52011G253,apartments,2
52011G291,apartments,3
52011G302,apartments,5
52011G3AZ,apartments,3
52011G3BZ,apartments,1
52011G3CG,apartments,5
52011G511,apartments,2
52011G5AN,apartments,11
52011H001,apartments,32
52011H012,apartments,4
52011H021,apartments,2
52011H030,apartments,9
52011H10-,apartments,178
52011H20-,apartments,5
52011H212,apartments,13
52011H223,apartments,12
52011H234,apartments,5
52011H295,apartments,10
52011H401,apartments,11
52011H412,apartments,2
52011H4AH,apartments,34
52011J00-,apartments,20
52011J01-,apartments,7
52011J02-,apartments,8
52011J10-,apartments,4
52011J11-,apartments,1
52011J201,apartments,10
52011J30-,apartments,2
52011J411,apartments,4
52011J42-,apartments,5
52011J432,apartments,1
52011J442,apartments,2
52011J57-,apartments,1
52011K00-,apartments,5
52011K031,apartments,2
52011K041,apartments,1
52011K052,apartments,5
52011K0NX,apartments,9
52011K3AG,apartments,1
52011M00-,apartments,17
52011M02-,apartments,2
52011M052,apartments,2
52011M10-,apartments,10
52011M111,apartments,1
52011M201,apartments,8
52011N00-,apartments,3
52011N01-,apartments,6
52011N020,apartments,3
52011N03-,apartments,16
52011N101,apartments,10
52011N112,apartments,4
52011N121,apartments,8
52011N151,apartments,13
52011N20-,apartments,2
52011N30-,apartments,6
52011N501,apartments,26
52011N512,apartments,7
52011N52-,apartments,20
52011N60-,apartments,14
52011N622,apartments,4
52011N6AX,apartments,1
52011P00-,apartments,12
52011P01-,apartments,72
52011P02-,apartments,26
52011P041,apartments,8
52011P100,apartments,28
52011P111,apartments,31
52011P122,apartments,4
52011P19-,apartments,2
52011P322,apartments,8
52011P422,apartments,4
52011R01-,apartments,8
52011R04-,apartments,7
52011R0AR,apartments,4
52011R10-,apartments,11
52011R1AH,apartments,10
52011R1BH,apartments,6
52011R20-,apartments,3
52011R21-,apartments,10
52011_UNKNOWN,apartments,18
52012A001,apartments,42
52012A011,apartments,8
52012A022,apartments,25
52012A033,apartments,17
52012A040,apartments,56
52012A100,apartments,1
52012A201,apartments,8
52012A301,apartments,22
52012A312,apartments,2
52012B001,apartments,9
52012B011,apartments,3
52012B021,apartments,2
52012B042,apartments,8
52012B051,apartments,1
52012B052,apartments,16
52012B100,apartments,13
52012B22-,apartments,14
52012B230,apartments,1
52012B309,apartments,9
52012B411,apartments,5
52012B422,apartments,4
52012B614,apartments,8
52012C001,apartments,11
52012C01-,apartments,3
52012C100,apartments,1
52012C1PN,apartments,3
52012_UNKNOWN,apartments,2
52015A001,apartments,31
52015A011,apartments,19
52015A022,apartments,4
52015A090,apartments,1
52015A101,apartments,13
52015A102,apartments,1
52015A11-,apartments,22
52015A112,apartments,1
52015A121,apartments,10
52015A132,apartments,3
52015A142,apartments,2
52015A20-,apartments,42
52015A210,apartments,2
52015A30-,apartments,6
52015A311,apartments,1
52015A41-,apartments,7
52015A59-,apartments,3
52015B00-,apartments,2
52015B01-,apartments,6
52015C000,apartments,2
52015C01-,apartments,38
52015C02-,apartments,4
52015C03-,apartments,21
52015C110,apartments,7
52015C120,apartments,2
52015C51-,apartments,21
52015C57-,apartments,2
52015D00-,apartments,9
52015_UNKNOWN,apartments,3
52018A00-,apartments,10
52018A011,apartments,1
52018A02-,apartments,11
52018A301,apartments,1
52018A312,apartments,1
52018A400,apartments,1
52018B000,apartments,1
52018B100,apartments,1
52021A00-,apartments,58
52021A010,apartments,32
52021A02-,apartments,3
52021A03-,apartments,19
52021A04-,apartments,31
52021A31-,apartments,8
52021B00-,apartments,21
52021B01-,apartments,3
52021B02-,apartments,8
52021B03-,apartments,4
52021B041,apartments,4
52021B090,apartments,1
52021B10-,apartments,6
52021C00-,apartments,18
52021C011,apartments,3
52021C02-,apartments,1
52021D00-,apartments,5
52021E00-,apartments,5
52021E024,apartments,2
52021G113,apartments,2
52021_UNKNOWN,apartments,6
52022A00-,apartments,28
52022A01-,apartments,4
52022A04-,apartments,1
52022A05-,apartments,2
52022A11-,apartments,10
52022A21-,apartments,1
52022A29-,apartments,1
52022A30-,apartments,21
52022A31-,apartments,27
52022A32-,apartments,11
52022A33-,apartments,4
52022B00-,apartments,11
52022B020,apartments,3
52022B04-,apartments,2
52022B10-,apartments,4
52022B11-,apartments,8
52022_UNKNOWN,apartments,6
52025A000,apartments,5
52025A012,apartments,1
52025A023,apartments,6
52025A080,apartments,2
52025A190,apartments,2
52025A300,apartments,3
52025A312,apartments,3
52025A410,apartments,5
52025A414,apartments,13
52025A495,apartments,18
52025B000,apartments,1
52025B01-,apartments,24
52025B020,apartments,25
52025C00-,apartments,1
52025C09-,apartments,1
52025D000,apartments,1
52025D10-,apartments,2
52025E00-,apartments,2
52025F00-,apartments,1
52025F012,apartments,1
52025F08-,apartments,2
52025_UNKNOWN,apartments,2
52043A00-,apartments,43
52043A01-,apartments,6
52043A02-,apartments,1
52043A21-,apartments,1
52043B00-,apartments,2
52043B1AN,apartments,9
52043B1BN,apartments,6
52043B1MN,apartments,15
52043C00-,apartments,13
52043C01-,apartments,2
52043C111,apartments,2
52043C20-,apartments,9
52043D00-,apartments,80
52043D01-,apartments,2
52043D11-,apartments,5
52043E11-,apartments,2
52043_UNKNOWN,apartments,2
52048A00-,apartments,9
52048A01-,apartments,1
52048A03-,apartments,13
52048A08-,apartments,1
52048A101,apartments,9
52048A112,apartments,22
52048A114,apartments,1
52048A191,apartments,3
52048A212,apartments,2
52048A223,apartments,3
52048B00-,apartments,7
52055A00-,apartments,22
52055A02-,apartments,12
52055A072,apartments,40
52055A11-,apartments,1
52055A210,apartments,3
52055A280,apartments,4
52055B01-,apartments,3
52055C000,apartments,10
52055D00-,apartments,10
52055D20-,apartments,4
52055E01-,apartments,5
52055E081,apartments,2
52055_UNKNOWN,apartments,1
52063A00-,apartments,16
52063B00-,apartments,5
52063B01-,apartments,33
52063B081,apartments,3
52063C00-,apartments,6
52063C010,apartments,2
52063C022,apartments,11
52063C19-,apartments,3
52063D002,apartments,15
52063E001,apartments,9
52063_UNKNOWN,apartments,1
52074B011,apartments,12
52074C01-,apartments,2
52074C02-,apartments,4
52074C03-,apartments,2
52074C07-,apartments,15
52074D00-,apartments,1
52074_UNKNOWN,apartments,2
52075A000,apartments,50
52075A01-,apartments,2
52075A02-,apartments,9
52075C000,apartments,5
52075C19-,apartments,1
52075D00-,apartments,8
52075D01-,apartments,17
52075D02-,apartments,2
52075E000,apartments,2
52075_UNKNOWN,apartments,1
53014A001,apartments,4
53014A022,apartments,14
53014A040,apartments,17
53014A101,apartments,6
53014A200,apartments,7
53014A32-,apartments,2
53014B00-,apartments,41
53014B011,apartments,2
53014B021,apartments,4
53014B0AN,apartments,18
53014B210,apartments,2
53020A001,apartments,16
53020A022,apartments,10
53020A041,apartments,1
53020A05-,apartments,3
53020D022,apartments,3
53020_UNKNOWN,apartments,3
53028A001,apartments,54
53028A012,apartments,18
53028A021,apartments,14
53028A103,apartments,1
53028A11-,apartments,78
53028A131,apartments,1
53028C011,apartments,1
53028C042,apartments,7
53028C053,apartments,3
53028D100,apartments,1
53028D123,apartments,4
53039C00-,apartments,3
53039C02-,apartments,3
53044A00-,apartments,1
53044A010,apartments,26
53044A191,apartments,18
53044D110,apartments,4
53044E1PP,apartments,1
53046A001,apartments,5
53046A012,apartments,8
53046C00-,apartments,1
53046E09-,apartments,2
53053A00-,apartments,136
53053A01-,apartments,117
53053A021,apartments,83
53053A031,apartments,95
53053A04-,apartments,96
53053A051,apartments,98
53053A101,apartments,59
53053A111,apartments,88
53053A122,apartments,8
53053A192,apartments,6
53053A20-,apartments,86
53053A213,apartments,126
53053A222,apartments,41
53053A232,apartments,76
53053A311,apartments,23
53053A392,apartments,11
53053A401,apartments,8
53053A492,apartments,2
53053A501,apartments,27
53053A512,apartments,3
53053A523,apartments,149
53053A70-,apartments,22
53053A723,apartments,3
53053A743,apartments,214
53053A801,apartments,11
53053A812,apartments,5
53053A912,apartments,54
53053A92-,apartments,131
53053B010,apartments,1
53053B021,apartments,12
53053B101,apartments,34
53053B192,apartments,5
53053C001,apartments,17
53053C011,apartments,25
53053C03-,apartments,11
53053C041,apartments,3
53053C07-,apartments,4
53053C092,apartments,6
53053C11-,apartments,1
53053C212,apartments,1
53053C323,apartments,11
53053D000,apartments,17
53053D021,apartments,4
53053D040,apartments,1
53053D052,apartments,1
53053D101,apartments,5
53053D19-,apartments,1
53053D201,apartments,6
53053D212,apartments,2
53053D250,apartments,5
53053D281,apartments,1
53053E001,apartments,40
53053E01-,apartments,5
53053E021,apartments,4
53053E043,apartments,76
53053E052,apartments,6
53053F00-,apartments,6
53053F100,apartments,18
53053F111,apartments,4
53053F122,apartments,3
53053F190,apartments,1
53053G001,apartments,5
53053G012,apartments,3
53053G09-,apartments,3
53053G10-,apartments,3
53053H001,apartments,43
53053H022,apartments,1
53053H0PN,apartments,1
53053H10-,apartments,1
53053H310,apartments,8
53053J00-,apartments,6
53053J011,apartments,6
53053J08-,apartments,1
53053J0AJ,apartments,9
53053K00-,apartments,2
53053M00-,apartments,1
53053P00-,apartments,3
53053R00-,apartments,11
53053S09-,apartments,3
53053T001,apartments,4
53053T010,apartments,6
53053T021,apartments,18
53053T031,apartments,6
53053T07-,apartments,8
53053T10-,apartments,129
53053T322,apartments,8
53053U00-,apartments,7
53053U011,apartments,1
53053U02-,apartments,6
53053_UNKNOWN,apartments,22
53065A001,apartments,13
53065A021,apartments,7
53065A101,apartments,2
53065A132,apartments,3
53065A202,apartments,25
53065A222,apartments,6
53065A232,apartments,1
53065A401,apartments,1
53065B0OP,apartments,6
53065_UNKNOWN,apartments,1
53068A00-,apartments,9
53068A010,apartments,1
53068A021,apartments,8
53068A03-,apartments,3
53068C00-,apartments,23
53068_UNKNOWN,apartments,8
53070A001,apartments,100
53070A01-,apartments,6
53070A022,apartments,34
53070B00-,apartments,10
53070B011,apartments,7
53070B02-,apartments,2
53070B031,apartments,1
53070B042,apartments,4
53070B08-,apartments,5
53070B10-,apartments,2
53070B122,apartments,1
53070B272,apartments,1
53070C001,apartments,16
53070C011,apartments,2
53070C20-,apartments,1
53070E00-,apartments,2
53070F00-,apartments,1
53070_UNKNOWN,apartments,4
53082A00-,apartments,6
53082A101,apartments,6
53082A122,apartments,5
53082A201,apartments,2
53082A223,apartments,2
53082A291,apartments,1
53082B00-,apartments,2
53082B01-,apartments,8
53082B301,apartments,2
53082B322,apartments,9
53082C00-,apartments,4
53084A00-,apartments,2
53084C00-,apartments,1
53084D001,apartments,14
53084F00-,apartments,1
53084K08-,apartments,8
53084_UNKNOWN,apartments,2
54007A001,apartments,126
54007A01-,apartments,20
54007A021,apartments,39
54007A032,apartments,61
54007A043,apartments,5
54007A092,apartments,7
54007A101,apartments,73
54007A122,apartments,28
54007A132,apartments,9
54007A201,apartments,28
54007A21-,apartments,1
54007A222,apartments,4
54007A301,apartments,18
54007A312,apartments,28
54007A334,apartments,4
54007A401,apartments,19
54007A410,apartments,13
54007A422,apartments,39
54007A501,apartments,19
54007A512,apartments,14
54007A59-,apartments,2
