CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR
62063A50-,186250.0,2023
62063A50-,169000.0,2023
62063A540,160000.0,2023
62063A540,160000.0,2023
62063A640,252500.0,2023
62063A640,252500.0,2023
62063A70-,165000.0,2023
62063A71-,160000.0,2023
62063A71-,160000.0,2023
62063B10-,143500.0,2023
62063B11-,149000.0,2023
62063B12-,135000.0,2023
62063B13-,147500.0,2023
62063B20-,145000.0,2023
62063B221,166250.0,2023
62063B232,140000.0,2023
62063B31-,140000.0,2023
62063B40-,145000.0,2023
62063C01-,143750.0,2023
62063D001,130000.0,2023
62063D001,130000.0,2023
62063D01-,154500.0,2023
62063D01-,160000.0,2023
62063E00-,130000.0,2023
62063E00-,130000.0,2023
62063F00-,151500.0,2023
62063F01-,155000.0,2023
62063F01-,155000.0,2023
62063F20-,77000.0,2023
62063F21-,151500.0,2023
62063F21-,151500.0,2023
62063F322,169000.0,2023
62063F322,170500.0,2023
62063G120,95000.0,2023
62063G120,95000.0,2023
62063H00-,157500.0,2023
62063H00-,157500.0,2023
62063H301,163633.0,2023
62063H301,163633.0,2023
62093A001,167000.0,2023
62093A001,169000.0,2023
62093A11-,187000.0,2023
62093A11-,187000.0,2023
62093C20-,175500.0,2023
62093C20-,175500.0,2023
62096A000,105000.0,2023
62096A000,105000.0,2023
62096A100,137000.0,2023
62096A100,137000.0,2023
62096A11-,151000.0,2023
62096A11-,151000.0,2023
62096A121,150000.0,2023
62096A121,150000.0,2023
62096A301,158000.0,2023
62096A301,158000.0,2023
62096A453,166250.0,2023
62096A453,166250.0,2023
62096A511,140000.0,2023
62096A511,140000.0,2023
62096A542,215500.0,2023
62096A542,215500.0,2023
62096A552,184500.0,2023
62096A552,184500.0,2023
62096B011,146500.0,2023
62096B011,150000.0,2023
62096C031,149250.0,2023
62096C031,149250.0,2023
62096C110,190000.0,2023
62096C110,190000.0,2023
62118A001,175000.0,2023
62118A001,175000.0,2023
62118A10-,190000.0,2023
62118A10-,192500.0,2023
62118B001,175000.0,2023
63020B100,160000.0,2023
63020B100,160000.0,2023
63040A02-,182500.0,2023
63046A11-,188000.0,2023
63046A11-,175000.0,2023
63058A600,150000.0,2023
63058A600,150000.0,2023
63058C10-,162000.0,2023
63072A00-,160000.0,2023
63079A311,252000.0,2023
63079A311,252000.0,2023
63079B201,210000.0,2023
63079B201,210000.0,2023
63079C022,173000.0,2023
63084A030,245000.0,2023
64074A00-,150000.0,2023
64074A201,247500.0,2023
71004C001,285000.0,2023
71004C022,379500.0,2023
71004D100,287500.0,2023
71011A622,350000.0,2023
71011A622,300000.0,2023
71016A001,190000.0,2023
71016A02-,169000.0,2023
71016A03-,382500.0,2023
71016A03-,225000.0,2023
71016A04-,374000.0,2023
71016A4OB,293500.0,2023
71016A4OB,280000.0,2023
71016B11-,280000.0,2023
71016B1AB,260000.0,2023
71016B1AB,277000.0,2023
71020A001,286500.0,2023
71020A001,260000.0,2023
71022A001,295000.0,2023
71022A011,315000.0,2023
71022A032,220000.0,2023
71022A042,240500.0,2023
71022A052,290000.0,2023
71022A101,228500.0,2023
71022A112,247000.0,2023
71022A301,255000.0,2023
71022A301,255000.0,2023
71022A301,225000.0,2023
71022A312,285000.0,2023
71022A312,285000.0,2023
71022A401,290000.0,2023
71022A401,290000.0,2023
71022A401,271000.0,2023
71022A412,299000.0,2023
71022A501,281800.0,2023
71022A501,285000.0,2023
71022A501,279500.0,2023
71022A912,375000.0,2023
71022C001,311500.0,2023
71022D00-,272500.0,2023
71022D00-,287500.0,2023
71022D00-,234000.0,2023
71022D30-,270000.0,2023
71022F00-,265000.0,2023
71034A00-,160000.0,2023
71034A032,253000.0,2023
71053A001,220000.0,2023
71053A001,220000.0,2023
71053A001,231000.0,2023
71053A011,175000.0,2023
71053A052,242000.0,2023
71053A052,242000.0,2023
71053A052,189500.0,2023
71053A302,230000.0,2023
71053A302,230000.0,2023
71053A500,210000.0,2023
71053A500,212500.0,2023
71057A031,270250.0,2023
71057A031,193500.0,2023
71057A042,300000.0,2023
71057A101,255000.0,2023
71066A001,299000.0,2023
71070A001,264000.0,2023
71070A001,221500.0,2023
71070A201,185500.0,2023
71070A201,210000.0,2023
71070B001,261000.0,2023
71070B100,305000.0,2023
72003C00-,270000.0,2023
72020A001,230000.0,2023
72020A044,244510.0,2023
72020A100,288750.0,2023
72020A100,285000.0,2023
72020A826,320000.0,2023
72020A826,309500.0,2023
72020A837,307000.0,2023
72021B022,255000.0,2023
72021B022,251750.0,2023
72025A00-,250000.0,2023
72025A01-,345000.0,2023
72025A01-,320000.0,2023
72025A101,357500.0,2023
72025B00-,380000.0,2023
72025B00-,357900.0,2023
72029A000,254750.0,2023
72029A020,275000.0,2023
72037A01-,288000.0,2023
72037A032,332500.0,2023
72037A032,322500.0,2023
72037B001,387000.0,2023
72037B001,387000.0,2023
72038B00-,285000.0,2023
72038B00-,285000.0,2023
72039A000,265000.0,2023
72039A02-,360000.0,2023
72039A02-,346000.0,2023
72039B001,340000.0,2023
72039B001,340000.0,2023
72041E019,268750.0,2023
73042A001,249000.0,2023
73042A032,256876.0,2023
73042A311,310500.0,2023
73042D00-,275000.0,2023
73042D00-,299000.0,2023
73066C000,270000.0,2023
73066C000,277000.0,2023
73107A101,240000.0,2023
73107A330,230000.0,2023
73107D101,195000.0,2023
73107D201,219500.0,2023
73107D201,237000.0,2023
81001A01-,153000.0,2023
81001A02-,197500.0,2023
81004B00-,195000.0,2023
81004B00-,215000.0,2023
81004C00-,210000.0,2023
81004C00-,222500.0,2023
83012E263,214000.0,2023
83012E263,214000.0,2023
83013C391,177500.0,2023
83013C391,177500.0,2023
83044D362,99000.0,2023
83044D362,99000.0,2023
84068C090,102500.0,2023
84068C090,102500.0,2023
85046A000,247000.0,2023
91114B020,178000.0,2023
91142A464,34500.0,2023
91142A464,34500.0,2023
91142B062,85000.0,2023
91142D163,80000.0,2023
91142D163,83000.0,2023
92003A00-,160000.0,2023
92003A00-,160000.0,2023
92003A00-,163000.0,2023
92045B000,260000.0,2023
92094A001,175000.0,2023
92094A20-,245000.0,2023
92094A702,222000.0,2023
92094A712,193000.0,2023
92094B00-,190000.0,2023
92094B20-,190000.0,2023
92094H100,273500.0,2023
92094J00-,222000.0,2023
92094J11-,223000.0,2023
92094J11-,223000.0,2023
92094L10-,320000.0,2023
92094L10-,305000.0,2023
92137D010,180000.0,2023
92137D010,180000.0,2023
92137D101,190000.0,2023
92140A00-,235000.0,2023
92140H00-,175000.0,2023
