CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
41081H12-,175000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
41081_UNKNOWN,182500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
41082_UNKNOWN,259565.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42003A022,172000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006C042,202500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006C100,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006C20-,135000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006D032,217500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006F011,159000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42006_UNKNOWN,201000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42008A001,166000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42008A02-,160000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42008A043,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42008A501,173000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42011A10-,204000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42011_UNKNOWN,172500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42025A022,170000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42025A100,140000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42025A201,140000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42028A021,165000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
42028_UNKNOWN,171000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
43002A001,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
43005A01-,165000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
43005A03-,160000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
43010A430,157750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
43018A012,169000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44011C01-,175625.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44013A212,200000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44013B000,207500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44019B001,230000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44019_UNKNOWN,195000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A040,255000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A05-,320000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A10-,198500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A13-,279000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A24-,345750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A321,187500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A33-,210000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A35-,363750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A40-,323459.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A50-,181500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A521,200000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A531,175000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A542,173000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A62-,270000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A63-,173000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A711,200000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021A801,141625.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021B301,220000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021B321,290000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021B411,230000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021B433,237000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021C800,176500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021D001,198000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E00-,186500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E01-,249500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E021,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E031,250000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E042,230000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021E32-,163500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021F001,205500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021F01-,275000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021F110,249000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021F121,205500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021G00-,176500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021G101,230000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021G112,180000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021H001,217500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021L00-,235000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021L011,285000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021L121,187000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M00-,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M01-,187000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M020,240000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M03-,232000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M102,185000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021M37-,177000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44021_UNKNOWN,225000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44040A001,210000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44040A022,237000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44043A000,233000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44043A201,218000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44045A001,180000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
44072A001,175000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45035A011,150000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A02-,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A03-,125000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A051,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A30-,122346.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A350,125000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
45041A60-,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46003A200,200000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46003A242,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46003A301,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46003D000,157500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46013A001,165000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46013B000,140000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46014A10-,175000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46014A532,235000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46014A734,150000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46014_UNKNOWN,175000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A011,153000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A101,165000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A111,151250.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A152,185000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A401,149000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A412,162500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A512,185000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A522,145000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A701,172500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A712,195000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021A801,182000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46021_UNKNOWN,170000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46025A001,190000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46025A012,144500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
46025A101,176200.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
51004A101,126000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
51009A10-,115000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
51009C02-,138000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011A301,83750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011D12-,57500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011D1AS,93750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011E001,70000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011E401,77000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011E412,88500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011E50-,85000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011F2AX,134500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011G0AX,81500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011H001,125000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011H4AH,119000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011M111,62500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011N01-,102500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011N101,75000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011N30-,111500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011N501,93750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011N60-,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011P111,118000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52011_UNKNOWN,82750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52012A301,103750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52012B042,122500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52015A41-,96000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52043C01-,115000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
52043D00-,117500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53014A011,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53014B00-,90000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53014B021,105000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53020A041,90000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53028A012,82750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053A501,125500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053C001,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053C03-,107500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053T322,70000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053U00-,95500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53053_UNKNOWN,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53065A232,81750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53065A401,82750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53065B0OP,85000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53082A00-,79000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53082A101,78500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
53082B00-,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A021,136000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A043,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A122,123500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A201,105000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A222,115000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A301,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A334,119000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A401,106500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007A601,113250.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007B00-,160000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007C00-,138000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007C10-,119000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007C20-,132500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007D021,130000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54007_UNKNOWN,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54010A022,115000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
54010E10-,120000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55022A101,127500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55022B01-,102500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55022C10-,105000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55022_UNKNOWN,85000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55023A20-,90000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55023B00-,135000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
55035A00-,117000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
56022A011,95000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
56087B30-,91750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
57064A03-,76000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
57081A401,150000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
57081A701,132500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
57081_UNKNOWN,125001.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
57094A03-,107750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
61031A400,120000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62003A001,117000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62022D00-,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62051A20-,102500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62051A519,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A401,158750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A540,126500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A640,140100.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A71-,107000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A91-,137000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063A93-,131000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063B30-,160000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063D001,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063D01-,120000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063E00-,75000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063F00-,120000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063F01-,149950.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063F21-,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063F301,137000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063G001,90000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62063_UNKNOWN,133750.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62093A001,102500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62093A11-,114500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62093C20-,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A000,67500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A100,75000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A11-,105000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A121,80000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A301,100000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096A511,99000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096B011,99000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096B201,103000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62096C031,80000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
62120A302,110000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
63020B100,119500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
63072A50-,130000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
63079A311,141500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71022A301,180000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71022A312,236500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71022A401,200000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71022A501,179000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71053A302,164000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
71053A500,165000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
73042D00-,160000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
73083A303,133500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
81004C00-,115000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
92003A00-,135000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
92094B011,182500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
92094J11-,157000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
92094_UNKNOWN,159500.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
92137_UNKNOWN,113000.0,2013,Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)
