CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
11013A20-,390000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A042,312500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A501,445000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A021,278350.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A101,230000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11021A00-,391000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11021A062,618750.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11022A21-,695000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A00-,307500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A02-,405000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A03-,292000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A10-,340500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A200,705000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B32-,572500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B40-,496500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A00-,352500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A01-,334000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A04-,359000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A220,395000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A00-,390000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A02-,400000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A11-,434500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A12-,400000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A201,375000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A211,522000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
