CD_YEAR;CD_SECTOR;MS_AVG_TOT_NET_TAXABLE_INC;TX_SECTOR_DESCR_FR
2013;25112A5MA;27566.0;TREFLE DES BALANCOIRES
2013;25112A5PB;45943.0;LOUVRANGES - BOIS DU VAL
2013;25112B00-;32367.0;BIERGES-CENTRE
2013;25112B01-;32552.0;VALLEES
2013;25112B023;34389.0;LA HAIE-(BIERGES)
2013;25112B074;26463.0;PARC INDUSTRIEL SUD - WASTINNES - MOULIN
2013;25112B082;37210.0;BOIS WILMET
2013;25112B101;23767.0;QUERELLES
2013;25112B112;30741.0;QUATRE CHEMINS
2013;25112B12-;42827.0;BOIS DE LA PIERRE
2013;25112B133;39713.0;LA RESERVE
2013;25112B185;;ERMITAGE
2013;25112B200;42429.0;CHAMPLES - CENTRE
2013;25112B290;38420.0;TEMPLIERS
2013;25112B302;46001.0;ANGOUSART
2013;25112B391;;BOIS DE BIERGES
2013;25112C001;30800.0;LIMAL-CENTRE
2013;25112C010;42890.0;BOURSE -  BARIVAUX
2013;25112C022;42572.0;CHATEAU
2013;25112C031;39429.0;LA HAIE
2013;25112C042;21519.0;DOMAINE MILITAIRE
2013;25112C052;19383.0;LES PRES
2013;25112C091;;LES BALLAUX
2013;25112C10-;42715.0;PAR DELA L'EAU -TIENNE VANASSE
2013;25112C113;37886.0;TIENNE DES PREU - TROU DU HAUT
2013;25112C182;;DYLE
2013;25112C191;33297.0;LE MANIL
2013;25112C20-;37083.0;GRANSART
2013;25112C210;35174.0;PROFONSART
2013;25112C282;46207.0;CHAMP PIPICHE
2013;25112C2AV;43998.0;LE PELERIN
2013;25112C2QV;;LA BOURSE
2013;25112C310;45634.0;BEAUCHAMP
2013;25112C322;35137.0;VILLAGE EXPO
2013;25112C404;41356.0;BOIS DU MANIL-BOIS DE L'AVOCAT
2013;25112ZZZZ;28586.0;NON LOCALISABLE DANS UN SECTEUR
2013;25117A00-;39238.0;CHASTRE-CENTRE
2013;25117A011;29963.0;CHASTRE-GARE
2013;25117A090;27150.0;CHASTRE-HAB. DISPERSEES
2013;25117A101;38236.0;BLANMONT-CENTRE
2013;25117A112;39170.0;BLANMONT - AU CHENE
2013;25117A122;52843.0;LES LOVIERES
2013;25117A190;38916.0;BLANMONT-HAB. DISPERSEES
2013;25117A20-;36536.0;VILLEROUX-CENTRE
2013;25117A282;;ARBRE DE LA JUSTICE-HAB. DISP.
2013;25117A291;;VILLEROUX--HAB. DISPERSEES
2013;25117B001;32202.0;CORTIL-NOIRMONT-CENTRE
2013;25117B022;34802.0;LE FRY DES RUDES
2013;25117B033;42031.0;FERME DU BATI
2013;25117B082;;CORTIL-NOIRMONT-HAB. DISP. EST
2013;25117B091;;CORTIL-NOIRMONT-HAB.DISP.OUEST
2013;25117B100;41900.0;NOIRMONT
2013;25117C00-;36840.0;SAINT-GERY-CENTRE
2013;25117C012;15654.0;LE BOSQUET
2013;25117C091;;SAINT-GERY-HAB. DISPERSEES
2013;25117C199;;CORCALE
2013;25117D001;36293.0;GENTINES-CENTRES
2013;25117D022;38780.0;ALTIAU
2013;25117D099;45532.0;GENTINNES-HAB. DISPERSEES
2013;25117ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;25118A001;31351.0;NEERHEYLISSEM-CENTRE
2013;25118A012;34173.0;ARDEVOOR
2013;25118A082;;BRACATE-HABITATIONS DISP.
2013;25118A091;;SAINT DONAT-HABITATIONS DISP.
2013;25118B00-;28328.0;OPHEYLISSEM-CENTRE
2013;25118B09-;25087.0;OPHEYLISSEM-HABITATIONS DISP.
2013;25118B10-;29709.0;HAMPTEAU-CENTRE
2013;25118B19-;32676.0;HAMPTEAU-HABITATIONS DISP.
2013;25118C00-;36594.0;LINSMEAU-CENTRE
2013;25118ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;2511910PQ;;GRAND CHEMIN
2013;25119A000;29659.0;LASNE-CHAP.-ST-LAMBERT-CENTRE
2013;25119A01-;34822.0;RENIVAL-CULOT
2013;25119A022;56959.0;CATURIAS
2013;25119A081;;LASNE - CHAMP SUD
2013;25119A090;32980.0;DADELANE - CHAMP DES VIGNES
2013;25119A100;39036.0;CHAPELLE-SAINT-LAMBERT
2013;25119A110;42201.0;RENIPONT-LA BRUYERE
2013;25119A190;52283.0;CHAPELLE-PLATEAU
2013;25119A210;42913.0;BEAUMONT
2013;25119A310;48146.0;BOIS-ELOI
2013;25119A320;33494.0;PAYOT
2013;25119A400;38191.0;GENLEAU
2013;25119A491;;FICHERMONT
2013;25119B00-;36094.0;COUTURE-SAINT-GERMAIN-CENTRE
2013;25119B012;68619.0;FOND D'AGNY
2013;25119B099;;AYWIERS-HABITATIONS DISPERSEES
2013;25119B101;37947.0;SAUVAGEMONT-CENTRE
2013;25119B112;61212.0;CHENE AU CORBEAU
2013;25119B21-;;AYWIERS-CENTRE
2013;25119C00-;34987.0;MARANSART-CENTRE
2013;25119C010;50383.0;COLINET
2013;25119C090;;MARANSART-HABITATIONS DISP.
2013;25119C110;69097.0;HANOGRUNE
2013;25119C190;;LASNE
2013;25119D001;38419.0;OHAIN-CENTRE
2013;25119D010;49155.0;CHAUBRIRE
2013;25119D02-;54602.0;CHENE AUX RENARDS
2013;25119D032;33930.0;MESSAGER DE BRUXELLES
2013;25119D042;67760.0;PEQUE
2013;25119D052;44414.0;CHAMP DE GENVAL
2013;25119D083;53243.0;MARGO
2013;25119D091;;BOIS D'OHAIN
2013;25119D10-;42327.0;RANSBECK-CENTRE
2013;25119D111;35399.0;ARGENTEUIL
2013;25119D122;60749.0;BAS-RANSBECK
2013;25119D190;39212.0;RANSBECK-HABITATIONS DISP.
2013;25119D200;42081.0;HANNONSART
2013;25119D291;43672.0;LA RAMEE
2013;25119D310;50645.0;GROS TIENNE
2013;25119D412;;LA MARACHE
2013;25119D491;;CAMUSELLE
2013;25119E001;42507.0;PLANCENOIT-CENTRE
2013;25119E022;53893.0;VIEILLE GARDE
2013;25119E032;49049.0;RUE AUX LOUPS
2013;25119E099;29834.0;CHAMP DE BATAILLE
2013;25119E199;56683.0;MAISON DU ROY
2013;25119ZZZZ;45110.0;NON LOCALISABLE DANS UN SECTEUR
2013;25120A001;32337.0;ORP-LE-GRAND
2013;25120A012;32540.0;VALLEE
2013;25120A099;42013.0;LANOO-HABITATIONS DISPERSEES
2013;25120A10-;29972.0;ORP-LE-PETIT-CENTRE
2013;25120A20-;30576.0;MARET-CENTRE
2013;25120B00-;30797.0;JANDRAIN-CENTRE
2013;25120B099;;JANDRAIN - JANDRENOUILLE - HABITATIONS DISPERSEES
2013;25120B10-;33141.0;JANDRENOUILLE-CENTRE
2013;25120B292;;MOULIN
2013;25120C00-;30050.0;JAUCHE-CENTRE
2013;25120C010;29912.0;JAUCHE-CENTRE NORD
2013;25120C082;38822.0;RENEAU - FOSSE
2013;25120C099;;LA BRUYERE
2013;25120C293;;LA TOMBALE
2013;25120D00-;32526.0;FOLX-LES-CAVES-CENTRE
2013;25120D09-;43950.0;LES CAVES -LES TAILLIS -FODIER
2013;25120E00-;36743.0;ENINES-CENTRE
2013;25120F00-;37856.0;MARILLES-CENTRE
2013;25120F09-;;MARILLES-HABITATIONS DISP.
2013;25120F109;41632.0;NODRENGE
2013;25120F19-;;SAUSSOY
2013;25120G00-;36453.0;NODUWEZ-CENTRE
2013;25120G01-;;LIBERTANGE-CENTRE
2013;25120G080;;LIBERTANGE-HABITATIONS DISP.
2013;25120G090;46236.0;NODUWEZ-HABITATIONS DISP.
2013;25120ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;25121A00-;28803.0;OTTIGNIES-CENTRE
2013;25121A02-;38534.0;CLINIQUE
2013;25121A070;26823.0;FRANQUENIES
2013;25121A10-;33107.0;DEUX PONTS
2013;25121A11-;31458.0;STIMONT
2013;25121A120;35030.0;ETOILE (PARC DE L')
2013;25121A13-;32053.0;LE RENIVAUX
2013;25121A141;31747.0;BLANC RY (OTTIGNIES)
2013;25121A189;17291.0;GARE
2013;25121A190;;LE BOIS DES REVES
2013;25121A20-;41102.0;PETIT RY
2013;25121A212;41503.0;PINCHART
2013;25121A291;44155.0;PINCHART
2013;25121A301;37906.0;BLOCRY
2013;25121A31-;37002.0;LA CROIX
2013;25121A322;16687.0;BAULOY
2013;25121A381;;MALAISE
2013;25121A391;23496.0;BOIS DE LAUZELLE
2013;25121A402;28464.0;LOUVAIN-LA-NEUVE-CENTRE
2013;25121A503;11398.0;BICREAU-CENTRE
2013;25121A514;;BICREAU - ZONE ACADEMIQUE
2013;25121A525;34195.0;ESPINETTE
2013;25121A536;36356.0;BARAQUE EXTENSION
2013;25121A608;21151.0;BRUYERE-CENTRE
2013;25121A6AJ;33321.0;BRUYERE - HABITATIONS DIPERSEES
2013;25121A703;22974.0;HOCAILLE-CENTRE
2013;25121A713;32486.0;HOCAILLE-HAUTE
2013;25121A724;16091.0;CENTRE SPORTIF
2013;25121A735;38371.0;HOCAILLE - CLOS
2013;25121A806;32134.0;LAUZELLE
2013;25121A912;43287.0;BRUYERES
2013;25121B00-;41990.0;CEROUX-CENTRE
2013;25121B01-;39648.0;LE TRY
2013;25121B0PN;39014.0;MORIENSART - FERRIERES - CROIX THOMAS
2013;25121B101;30790.0;MOUSTY-CENTRE
2013;25121B110;33281.0;FRANQUENIES
2013;25121B122;35915.0;MOUSTY - CIMETIERE
2013;25121B191;44130.0;MOUSTY-HABITATIONS DISPERSEES
2013;25121B212;19002.0;CHAPELLE AUX SABOTS
2013;25121B312;38555.0;BOIS DE MARIMONT
2013;25121C001;38165.0;LIMELETTE-CENTRE
2013;25121C02-;35387.0;PLACE EUROPE
2013;25121C072;;PARC INDUSTRIEL
2013;25121C091;;LIMELETTE-HABITATIONS DISP.
2013;25121C101;40125.0;ROFESSART-EGLISE
2013;25121C112;44057.0;ROFESSART-CHARNOIS
2013;25121C19-;48910.0;ROFESSART-HABITATIONS DISP.
2013;25121C212;;BLANC RY (LIMELETTE)
2013;25121C291;39625.0;TAILLE DU CHATEAU
2013;25121C2AJ;42946.0;FERME DU PONT
2013;25121C310;26997.0;BUSTON CITE
2013;25121C323;44885.0;PIROY-CORBEAU
2013;25121C392;29415.0;SABLIERE
2013;25121D200;25624.0;LA BARAQUE
2013;25121D272;;LOUVAIN-LA-NEUVE -PARC INDUST.
2013;25121D282;;FERME DE LAUZELLE
2013;25121D285;;CHAPELLE ABBE HUYBERECHTS
2013;25121D291;30277.0;BURNIAS
2013;25121ZZZZ;29255.0;NON LOCALISABLE DANS UN SECTEUR
2013;25122A00-;37233.0;RAMILLIES-CENTRE
2013;25122A09-;42017.0;RAMILLIES-HABITATIONS DISP.
2013;25122A10-;29440.0;OFFUS-CENTRE
2013;25122A199;;OFFUS - HABITATIONS DISPERSEES
2013;25122A21-;;GARE - CENTRE
2013;25122B00-;30688.0;GRAND-ROSIERE-HOTTOMONT-CENTRE
2013;25122B01-;;HOTTOMONT
2013;25122B082;;AUBREME CHAMPS
2013;25122B091;36421.0;CHENOIS-CHAMPS
2013;25122C00-;33803.0;GEEST-GEROMPONT-CENTRE
2013;25122C089;;L'AMERIQUE
2013;25122C090;;FOND AUX CRAPAUDS
2013;25122C11-;40786.0;RAMILLIES STATION-CENTRE
2013;25122C20-;31094.0;PETIT-ROSIERE-CENTRE
2013;25122C290;42060.0;PETIT-ROSIERE -HAB. DISP.
2013;25122D001;29047.0;MONT-SAINT-ANDRE-CENTRE
2013;25122D022;41520.0;PETITE COYARDE
2013;25122D082;;GRANDE COYARDE
2013;25122D091;;MONT-SAINT-ANDRE-HAB. DISP.
2013;25122D11-;38356.0;LALOUX
2013;25122E00-;36305.0;BOMAL-CENTRE
2013;25122E09-;;BOMAL-HABITATIONS DISPERSEES
2013;25122E11-;;HEDENGE-CENTRE
2013;25122F00-;33386.0;AUTRE-EGLISE-CENTRE
2013;25122F01-;37499.0;PIROY
2013;25122F099;43181.0;RAMILLIES-GARE -HAB. DISP.
2013;25122F10-;56527.0;RAMILLES-GARE-CENTRE
2013;25122F20-;35498.0;HEDENGE-CENTRE (AUTRE-EGLISE)
2013;25122F29-;33176.0;HEDENGE-HABITATIONS DISPERSEES
2013;25122G00-;35137.0;HUPPAYE-CENTRE
2013;25122G01-;;MOLEMBAIS-SAINT-PIERRE
2013;25122G09-;;HUPPAYE-HABITATIONS DISPERSEES
2013;25122ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;25123A00-;28405.0;REBECQ-ROGNON-CENTRE
2013;25123A01-;28803.0;GOBARD-PUHAIN
2013;25123A082;;LES CAYOTEUS
2013;25123A091;46376.0;REBECQ-ROGNON-HABIT. DISP.
2013;25123A11-;30818.0;LA GENETTE
2013;25123A19-;;LA GENETTE-HABITATIONS DISP.
2013;25123A29-;39703.0;PIERREUX-HAUTE FRANCHISE- LES DIX BONNIERS
2013;25123A39-;34892.0;BOIS DE REBECQ
2013;25123B00-;34618.0;BIERGHES-CENTRE
2013;25123B01-;31945.0;BIERGHES-CENTRE EST
2013;25123B022;50692.0;DUC D'ARENBERG
2013;25123B081;29026.0;BIERGHES -HAB. DISP.-SUD
2013;25123B091;33361.0;BIERGHES -HAB. DISP.-NORD
2013;25123B112;50554.0;MONT PLAISIR-BOIS DU STRIHOUX
2013;25123C00-;31168.0;QUENAST-CENTRE
2013;25123C01-;28355.0;GENDARMERIE
2013;25123C043;19162.0;LE CHENOIS
2013;25123C07-;22981.0;BUISSOT
2013;25123C082;;CROEN
2013;25123C091;;BOIS DU CHENOIS
2013;25123C10-;24561.0;CHAUSSEE DE MONS
2013;25123C19-;29721.0;COIN PERDU - BOIS-DE-NEPPE
2013;25123D02-;35350.0;WISBECQ
2013;25123D080;34361.0;CROLY
2013;25123D093;33034.0;QUENESTINES
2013;25123ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;25124A001;39802.0;WALHAIN-SAINT-PAUL-CENTRE
2013;25124A012;38258.0;ST-PAUL
2013;25124A090;54690.0;WALHAIN-SAINT-PAUL-HAB. DISP.
2013;25124A10-;38552.0;SART-LEZ-WALHAIN-CENTRE
2013;25124A19-;;SART-LEZ-WALHAIN -HAB. DISP.
2013;25124A20-;38200.0;PERBAIS-CENTRE
2013;25124A29-;;PERBAIS-HABITATIONS DISP.
2013;25124B00-;41359.0;NIL-ST-VINCENT-ST-MARTIN-CENT.
2013;25124B010;46048.0;NIL-SAINT-MARTIN
2013;25124B02-;33030.0;NIL-ABBESSE
2013;25124B091;37363.0;NIL-ST-VINCENT-ST-MARTIN - HABITATIONS DISPERSEES EST
2013;25124B11-;35579.0;NIL-PIERREUX
2013;25124B19-;42655.0;LES HAYETTES-HAB. DISP. OUEST
2013;25124C000;35940.0;TOURINNES-SAINT-LAMBERT-CENTRE
2013;25124C01-;34342.0;LIBERSART
2013;25124C02-;37686.0;COMMUNE
2013;25124C082;;LES GORLETTES -HAB. DISP.
2013;25124C091;47774.0;TOURINNES-SAINT-LAMBERT - HABITATIONS DISPERSEES SUD
2013;25124C11-;42523.0;LERINNES-CENTRE
2013;25124C19-;;LERINNES-HABITATIONS DISP.
2013;25124ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2013;31003A001;33813.0;BEERNEM-CENTRUM
2013;31003A012;25471.0;ROLLEBAAN - KASTEELDREEF
2013;31003A09-;34586.0;BEERNEM-VERSPREIDE BEWONING
2013;31003A10-;34043.0;BLOEMENDALE - TURKIJE
2013;31003A11-;33231.0;DE DUINE - STATIONSWIJK
2013;31003A18-;24004.0;BULSKAMPVELD-BLOMMEKE-HULSTLO
2013;31003A19-;34184.0;MEERBERG - GEVAARTS
2013;31003B000;29200.0;OEDELEM-CENTRUM
2013;31003B011;33108.0;HAVERBILKEN
2013;31003B02-;36032.0;'T MOLENTJE
2013;31003B03-;33798.0;VLIEGENDE PAARD
2013;31003B082;34122.0;DOORN
2013;31003B091;35159.0;OEDELEM-VERSPREIDE BEWONING
2013;31003B10-;31043.0;OOSTVELD-KERN
2013;31003B19-;29279.0;KAPPERSHOEK - ZELDONK
2013;31003B212;33161.0;MAANDAGSE
2013;31003B293;29559.0;BOELARE - BEVERHOUTSVELD
2013;31003C000;31852.0;SINT-JORIS - CENTRUM
2013;31003C01-;34299.0;VAART - NOORD
2013;31003C082;32616.0;VIJVERS
2013;31003C091;32762.0;SINT-JORIS -VERSPR. BEW.-NOORD
2013;31003ZZZZ;17311.0;NON LOCALISABLE DANS UN SECTEUR
2013;31004A00-;22017.0;BLANKENBERGE-CENTRUM
2013;31004A01-;24657.0;KONINGINLAAN
2013;31004A02-;28851.0;STATION
2013;31004A03-;24425.0;DE SWERTLAAN
2013;31004A04-;22561.0;MARKTWIJK
2013;31004A051;24490.0;ZEEDIJK - PIER
2013;31004A11-;29838.0;SPUIKOM
2013;31004A12-;29101.0;VISSERSHAVEN
2013;31004B00-;27014.0;UITKERKE-CENTRUM
2013;31004B01-;37397.0;COLOMBUS
2013;31004B02-;33507.0;BRUGSE STEENWEG
2013;31004B03-;29454.0;LINDENHOF - HOOGPLAAT
2013;31004B042;29119.0;POLDER
2013;31004B053;28428.0;MOLENHOEK
2013;31004B0MA;;AMBACHTZONE
2013;31004B0PA;32198.0;UITKERKE-VERSPREIDE BEWONING
2013;31004B114;;LINDENHOF - UITBREIDING
2013;31004ZZZZ;17927.0;NON LOCALISABLE DANS UN SECTEUR
2013;31005A001;25561.0;BRUGGE-CENTRUM - BELFORT
2013;31005A012;29986.0;SINT-WALBURGA
2013;31005A023;25096.0;SINT-SALVATOR
2013;31005A101;35631.0;CANADABRUG
2013;31005A11-;31229.0;STUBBEKWARTIER
2013;31005A122;34636.0;KRISTUS-KONING
2013;31005A201;30949.0;SINT-PIETERS - WIJNENBERG
2013;31005A211;23142.0;SINT-PIETERS - MOLEN
2013;31005A22-;25671.0;SINT-PIETERS - ZEVENEKE
2013;31005A232;27631.0;DUIVENSLAG
2013;31005A242;26951.0;VEEMARKT
2013;31005A2MA;;AZ SINT-JAN
2013;31005A2PA;33580.0;BLAUWE TOREN
2013;31005A301;27166.0;SINT-JOZEF
2013;31005A312;27779.0;FORT LAPIN
2013;31005A323;29384.0;BOMMELBEEK
2013;31005A334;31574.0;NOORWEGSE KAAI
2013;31005A342;27357.0;KRUISABELE
2013;31005A37-;23377.0;DOKKEN
2013;31005A391;;TEN BERGE
2013;31005A401;30233.0;GEZELLEKWARTIER
2013;31005A412;26226.0;KARTUIZERSWIJK
2013;31005A423;27051.0;PUTTERIE
2013;31005A501;28893.0;GENTWEG
2013;31005A512;30200.0;ASTRIDPARK
2013;31005A60-;26909.0;SMEDENPOORT
2013;31005A61-;23532.0;BEGIJNHOFBUURT
2013;31005A671;26587.0;INDUSTRIEPARK
2013;31005A701;26183.0;SINT-GILLIS
2013;31005A712;26606.0;BLOEDPUT
2013;31005A723;29213.0;SINT-JOZEF KLINIEK
2013;31005B00-;27585.0;LISSEWEGE-CENTRUM
2013;31005B01-;32407.0;OPPERHOF
2013;31005B080;30563.0;LISSEWEGE-VERSPREIDE BEWONING
2013;31005B092;26167.0;ZEELAAN
2013;31005B400;29383.0;ZEEBRUGGE - DORP
2013;31005B410;24991.0;ZEEBRUGGE - MIJN
2013;31005B42-;25311.0;ZEEBRUGGE - STATION
2013;31005B479;;ZEEBRUGGE POLDER - STROOIEN
2013;31005B50-;29024.0;ZWANKERDAMME
2013;31005B571;;MIL.DOM.-ZEEBRUGGE-HAVENGEBIED
2013;31005B70-;27268.0;ZEEBRUGGE - DE MOLE
2013;31005B771;;BUITENHAVEN
2013;31005B7MA;;BRAAMBEIERHOEK
2013;31005B7PA;35899.0;ZEEWEGE
2013;31005C00-;30325.0;DUDZELE-CENTRUM
2013;31005C01-;31365.0;WATERGANG
2013;31005C023;;STATIESTRAAT
2013;31005C091;38510.0;DUDZEDE-VERSPR. BEWONING-ZUID
2013;31005C0PA;;ACHTERHAVEN
2013;31005C112;33485.0;KRUISABELE
2013;31005D00-;33187.0;KOOLKERKE-CENTRUM
2013;31005D011;32563.0;ROMBAUTS - WIJK
2013;31005D09-;37989.0;KOOLKERKE-VERSPREIDE BEWONING
2013;31005D112;32030.0;KOOLKERKE-ZUID-OOST
2013;31005E001;30013.0;SINT-KRUIS - CENTRUM
2013;31005E01-;34826.0;'T FORTUINTJE - VELTEM
2013;31005E021;28584.0;DE MOTE
2013;31005E030;48520.0;POLDERHOEK
2013;31005E042;28435.0;SINT-KRUIS - KRUISPORT
2013;31005E052;32756.0;FORTUINSTRAAT
2013;31005E091;33482.0;DEN BROUCK
2013;31005E100;42911.0;DE LINDE
2013;31005E112;28260.0;MALEHOEK-WEST
2013;31005E123;35995.0;MALEHOEK
2013;31005E194;32796.0;MALEVELD - DOOLHOF
2013;31005E20-;37743.0;VOSSENSTEERT
2013;31005E301;34833.0;DAMPOORT
2013;31005E312;27725.0;BLAUW HUIS
2013;31005F001;32565.0;VERRE ASSEBROEK
2013;31005F011;40433.0;ENGELENDALELAAN
2013;31005F022;32823.0;MEERSENSTRAAT
2013;31005F033;34135.0;'T LEITJE
2013;31005F082;;WEIDEBEEK
2013;31005F090;;ASSEBROEKSE MEERSEN
2013;31005F101;36951.0;ASSUMPTA
2013;31005F182;33422.0;DAVERLOO
2013;31005F20-;34014.0;STEENBRUGGE
2013;31005F210;31700.0;ZEVENTOREN
2013;31005F22-;35649.0;TIRE
2013;31005F301;27984.0;SINT-KATARINA - KATELIJNEPOORT
2013;31005F311;32342.0;RUBENSLAAN
2013;31005F322;36048.0;BRUGSE KERKHOF
2013;31005F332;29892.0;'T PEERDJE
2013;31005F401;34686.0;ZEVEKOTE
2013;31005F412;32579.0;RIJKSSPORTCENTRUM
2013;31005F510;35646.0;LUTGARDIS
2013;31005G001;33812.0;SINT-MICHIELS-CENTRUM
2013;31005G010;33361.0;KAAS EN BROOD - DOORNHAAG
2013;31005G099;30872.0;STUIVENBERG
2013;31005G17-;34261.0;BRUGEOISE
2013;31005G201;34169.0;GODELIEVE - KERK
2013;31005G212;35128.0;STOKVELDEWIJK
2013;31005G283;28528.0;BOUDEWIJNPARK
2013;31005G311;30315.0;DE GALGE
2013;31005G322;35240.0;KAPELLEWEG
2013;31005G33-;44912.0;VOGELZANG
2013;31005G349;53898.0;TILLEGEM
2013;31005G402;37158.0;XAVERIANEN
2013;31005G41-;36067.0;DRIEHOEK
2013;31005G423;38005.0;'T SPEELHOF
2013;31005G4MJ;26619.0;ZWANEKERKE
2013;31005H001;28713.0;SINT-ANDRIES - CENTRUM
2013;31005H011;46629.0;SCHAAPSKLAUW
2013;31005H021;31761.0;PASTORIESTRAAT
2013;31005H042;38886.0;MOLENDORP
2013;31005H052;35025.0;KOUDE KEUKEN
2013;31005H083;37141.0;OLYMPIAPARK
2013;31005H0PN;71464.0;NOORDVELDE
2013;31005H101;31573.0;SINT-BAAFS
2013;31005H11-;30580.0;LANGE VESTING
2013;31005H122;35838.0;SANDERSKWARTIER
2013;31005H133;32323.0;NOORDVELD KASTEEL
2013;31005H142;33732.0;MANITOBALAAN
2013;31005H170;23091.0;WAGGELWATER
2013;31005H190;;TER LUCHT - TER WIND
2013;31005H201;34411.0;LEOPOLDWIJK
2013;31005H210;37116.0;ZEVENBERGEN
2013;31005H382;26602.0;ABDIJ ZEVENKERKE
2013;31005H391;46601.0;SINT-ANNA IN DE WOESTIJN
2013;31005H490;;SPEIEN
2013;31005ZZZZ;21427.0;NON LOCALISABLE DANS UN SECTEUR
2013;31006A00-;23621.0;DAMME-KERN
2013;31006A082;;STAMPERSHOEK
2013;31006A099;31881.0;DAMME-VERSPREIDE BEWONING
2013;31006A183;;PLATHEULE
2013;31006B40-;40476.0;VIVENKAPELLE-KERN
2013;31006B495;38694.0;VIVENKAPELLE-VERSPR. BEWONING
2013;31006C00-;27002.0;OOSTKERKE-DORP
2013;31006C012;34855.0;EIENBROEK
2013;31006C099;36396.0;OOSTKERKE-VERSPREIDE BEWONING
2013;31006C10-;34271.0;HOEKE
2013;31006D00-;30677.0;LAPSCHEURE-KERN
2013;31006D099;33824.0;LAPSCHEURE-VERSPREIDE BEWONING
2013;31006E00-;33217.0;MOERKERKE-CENTRUM
2013;31006E0PN;28375.0;MOERKERKE-RAND
2013;31006E10-;29490.0;DE HOORN
2013;31006E19-;28077.0;KANAAL-NOORD-VERSPR. BEWONING
2013;31006F00-;29860.0;SIJSELE-CENTRUM
2013;31006F01-;32468.0;GENTSESTEENWEG
2013;31006F02-;37871.0;ZWAAN
2013;31006F03-;37335.0;SIJSELEVELD
2013;31006F082;36271.0;SIJSELE-VERSPR. BEWONING-ZUID
2013;31006F091;30224.0;SIJSELE-VERSPR. BEWONING-NOORD
2013;31006ZZZZ;22279.0;NON LOCALISABLE DANS UN SECTEUR
2013;31012A00-;39261.0;JABBEKE-CENTRUM
2013;31012A01-;32894.0;ZWIJNHOEK
2013;31012A02-;32268.0;MOLENHOEK
2013;31012A030;40937.0;FLAMINCKA - PARK
2013;31012A04-;29072.0;LETTENBURG
2013;31012A091;37885.0;JABBEKE-VERSPR. BEWONING-ZUID
2013;31012A0JA;35176.0;RECREATIE
2013;31012A0PA;37759.0;JABBEKE NOORD
2013;31012B00-;35975.0;ZERKEGEM-KERN
2013;31012B01-;32195.0;MOLENHOEK
2013;31012B082;38008.0;NOORDHOEKHOF
2013;31012B091;33080.0;ZERKEGEM-VERSPR. BEWONING-ZUID
2013;31012C00-;30796.0;STALHILLE-KERN
2013;31012C09-;31898.0;STALHILLE-VERSPREIDE BEWONING
2013;31012D00-;31246.0;VARSENARE-CENTRUM
2013;31012D02-;41980.0;GISTELSTRAAT - NACHTEGALEN - TAFELDIJCKEN
2013;31012D03-;38748.0;STATIONSSTRAAT
2013;31012D043;35870.0;GROENWALL - PROVENHOF
2013;31012D082;22388.0;NIEUWWEGE
2013;31012D091;29918.0;VARSENARE-VERSPREIDE BEWONING
2013;31012D0AP;50135.0;GROTE THEMS
2013;31012E000;34637.0;SNELLEGEM-KERN
2013;31012E08-;;MILITAIR DOMEIN
2013;31012E091;38316.0;SNELLEGEM - KOUTER - DE BATS
2013;31012E113;36474.0;AUTOSTRADE
2013;31012E182;;NOORDHOEK - KWETSHAGE
2013;31012ZZZZ;30504.0;NON LOCALISABLE DANS UN SECTEUR
2013;31022A000;29516.0;OOSTKAMP-CENTRUM
2013;31022A011;32879.0;GRUUTHUYSE
2013;31022A02-;31349.0;MACIEBERG
2013;31022A03-;32172.0;ZWARTE GAT
2013;31022A04-;33878.0;STUIVENBERGE
2013;31022A053;29622.0;VALKAART
2013;31022A072;;SIEMENS
2013;31022A082;35847.0;OOSTKAMP-VERSPR. BEW.-ZUIDOOST
2013;31022A091;29868.0;OOSTKAMP-VERSPR.BEW.-NOORDOOST
2013;31022A10-;29429.0;MOERBRUGGE
2013;31022A1MA;35372.0;LIEVERSTEDE
2013;31022A1PA;38502.0;MOERBRUGGE
2013;31022A20-;44312.0;STEENBRUGGE - KEVERGEM
2013;31022A21-;31289.0;STEENBRUGGE
2013;31022A413;33678.0;NIEUWENHOVE
2013;31022A42-;36352.0;ERKEGEM
2013;31022A484;52843.0;BREIDELS
2013;31022A4MA;;KAMPVELD
2013;31022A4PA;26367.0;NIEUWENHOVE
2013;31022B00-;36757.0;HERTSBERGE - KERN
2013;31022B012;45210.0;BULSKAMPVELD
2013;31022B091;35150.0;HERTSBERGE-VERSPREIDE BEWONING
2013;31022C00-;27126.0;RUDDERVOORDE-CENTRUM
2013;31022C010;37091.0;KRUISKALSIJDE
2013;31022C02-;31209.0;LEEGTE
2013;31022C03-;30577.0;MOLENHOEK
2013;31022C08-;32838.0;SIJSLO
2013;31022C090;30794.0;RUDDERVOORDE-VERSPR. BEWONING
2013;31022C10-;32462.0;BALIEBRUGGE
