CD_STAT_SECTOR,total_sales_2013_2024
25121A391,4
25121A402,153
25121A503,182
25121A525,223
25121A536,29
25121A608,163
25121A6AJ,344
25121A703,513
25121A713,150
25121A724,29
25121A735,47
25121A806,136
25121A912,40
25121B00-,110
25121B01-,10
25121B0PN,36
25121B101,299
25121B110,102
25121B122,39
25121B191,154
25121B212,8
25121B312,14
25121C001,243
25121C02-,94
25121C072,12
25121C101,76
25121C112,83
25121C19-,10
25121C212,6
25121C291,26
25121C2AJ,71
25121C310,82
25121C323,76
25121C392,2
25121D200,13
25121D285,2
25121D291,21
25121_UNKNOWN,46
25122A00-,156
25122A09-,12
25122A10-,8
25122A199,4
25122A21-,12
25122B00-,128
25122B01-,12
25122B091,16
25122C00-,140
25122C089,18
25122C090,2
25122C11-,17
25122C20-,89
25122C290,24
25122D001,142
25122D022,38
25122D082,6
25122D091,6
25122D11-,10
25122E00-,68
25122E09-,2
25122E11-,8
25122F00-,76
25122F01-,76
25122F099,6
25122F10-,10
25122F20-,38
25122F29-,10
25122G00-,110
25122G01-,74
25122G09-,2
25122_UNKNOWN,48
25123A00-,506
25123A01-,224
25123A082,2
25123A091,82
25123A11-,56
25123A19-,10
25123A29-,70
25123A39-,52
25123B00-,132
25123B01-,12
25123B022,36
25123B081,6
25123B091,72
25123B112,98
25123C00-,349
25123C01-,130
25123C043,6
25123C07-,24
25123C10-,121
25123C19-,26
25123D02-,54
25123D080,228
25123D093,14
25123_UNKNOWN,30
25124A001,126
25124A012,70
25124A090,25
25124A10-,38
25124A19-,8
25124A20-,117
25124A29-,2
25124B00-,57
25124B010,115
25124B02-,42
25124B091,18
25124B11-,24
25124B19-,45
25124C000,159
25124C01-,20
25124C02-,28
25124C082,6
25124C091,32
25124C11-,60
25124C19-,2
25124_UNKNOWN,41
31003A001,161
31003A012,42
31003A09-,108
31003A10-,418
31003A11-,342
31003A18-,52
31003A19-,60
31003B000,265
31003B011,69
31003B02-,229
31003B03-,64
31003B082,24
31003B091,192
31003B10-,95
31003B19-,20
31003B212,20
31003B293,2
31003C000,274
31003C01-,62
31003C082,10
31003C091,36
31003_UNKNOWN,65
31004A00-,1411
31004A01-,1048
31004A02-,130
31004A03-,421
31004A04-,1153
31004A051,923
31004A11-,360
31004A12-,630
31004B00-,342
31004B01-,292
31004B02-,101
31004B03-,638
31004B042,226
31004B053,92
31004B0MA,2
31004B0PA,64
31004B114,56
31004_UNKNOWN,34
31005A001,176
31005A012,284
31005A023,265
31005A101,318
31005A11-,466
31005A122,446
31005A201,560
31005A211,115
31005A22-,327
31005A232,81
31005A242,369
31005A2MA,2
31005A2PA,22
31005A301,558
31005A312,278
31005A323,128
31005A334,351
31005A342,88
31005A37-,39
31005A391,20
31005A401,889
31005A412,804
31005A423,206
31005A501,852
31005A512,576
31005A60-,538
31005A61-,238
31005A671,25
31005A701,1022
31005A712,504
31005A723,726
31005B00-,206
31005B01-,276
31005B080,104
31005B092,12
31005B400,614
31005B410,464
31005B42-,180
31005B50-,236
31005B70-,508
31005B7PA,201
31005C00-,212
31005C01-,133
31005C023,6
31005C091,182
31005C112,46
31005D00-,109
31005D011,160
31005D09-,106
31005D112,292
31005E001,571
31005E01-,259
31005E021,289
31005E030,74
31005E042,562
31005E052,244
31005E091,30
31005E100,348
31005E112,89
31005E123,428
31005E194,32
31005E20-,344
31005E301,192
31005E312,490
31005F001,253
31005F011,102
31005F022,313
31005F033,171
31005F082,4
31005F090,4
31005F101,231
31005F182,88
31005F20-,347
31005F210,310
31005F22-,311
31005F301,835
31005F311,229
31005F322,125
31005F332,656
31005F401,840
31005F412,206
31005F510,102
31005G001,309
31005G010,524
31005G099,36
31005G17-,45
31005G201,271
31005G212,585
31005G283,66
31005G311,125
31005G322,108
31005G33-,278
31005G349,111
31005G402,197
31005G41-,314
31005G423,147
31005G4MJ,32
31005H001,583
31005H011,142
31005H021,166
31005H042,196
31005H052,276
31005H083,48
31005H0PN,46
31005H101,1169
31005H11-,356
31005H122,272
31005H133,357
31005H142,141
31005H170,2
31005H190,2
31005H201,417
31005H210,288
31005H382,2
31005H391,58
31005H490,2
31005_UNKNOWN,257
31006A00-,124
31006A082,26
31006A099,56
31006A183,4
31006B40-,48
31006B495,18
31006C00-,38
31006C012,26
31006C099,78
31006C10-,10
31006D00-,50
31006D099,38
31006E00-,426
31006E0PN,172
31006E10-,157
31006E19-,44
31006F00-,293
31006F01-,72
31006F02-,145
31006F03-,377
31006F082,116
31006F091,56
31006_UNKNOWN,61
31012A00-,179
31012A01-,160
31012A02-,288
31012A030,164
31012A04-,47
31012A091,54
31012A0JA,46
31012A0PA,44
31012B00-,103
31012B01-,116
31012B082,12
31012B091,104
31012C00-,88
31012C09-,72
31012D00-,228
31012D02-,222
31012D03-,182
31012D043,44
31012D082,4
31012D091,60
31012D0AP,186
31012E000,97
31012E091,150
31012E113,30
31012E182,26
31012_UNKNOWN,52
31022A000,376
31022A011,156
31022A02-,373
31022A03-,350
31022A04-,182
31022A053,12
31022A072,2
31022A082,42
31022A091,52
31022A10-,143
31022A1MA,2
31022A1PA,46
31022A20-,186
31022A21-,128
31022A413,365
31022A42-,125
31022A484,36
31022A4MA,2
31022A4PA,6
31022B00-,180
31022B012,138
31022B091,96
31022C00-,126
31022C010,95
31022C02-,206
31022C03-,76
31022C08-,154
31022C090,140
31022C10-,168
31022C19-,158
31022D001,230
31022D012,129
31022D09-,74
31022_UNKNOWN,87
31033A001,308
31033A011,171
31033A02-,127
31033A03-,389
31033A041,98
31033A052,63
31033A072,65
31033A09-,106
31033A10-,480
31033A111,280
31033A122,66
31033A132,114
31033A182,24
31033A191,64
31033A201,350
31033A21-,64
31033A22-,92
31033A232,116
31033A29-,12
31033A31-,169
31033A39-,44
31033A40-,120
31033A411,80
31033A42-,82
31033A482,12
31033A501,168
31033A592,30
31033A60-,156
31033A69-,94
31033B300,240
31033B322,60
31033B33-,46
31033_UNKNOWN,82
31040A001,239
31040A01-,186
31040A022,152
31040A032,138
31040A089,8
31040A091,322
31040A10-,56
31040A111,197
31040A12-,198
31040A132,107
31040B00-,245
31040B01-,270
31040B021,66
31040B032,68
31040B082,60
31040B091,191
31040B111,44
31040B192,4
31040C000,437
31040C01-,204
31040C082,78
31040C091,242
31040D001,193
31040D012,224
31040D023,163
31040D091,232
31040D192,48
31040D21-,86
31040_UNKNOWN,111
31042A00-,107
31042A091,107
31042A112,74
31042B00-,52
31042B09-,22
31042C00-,44
31042C09-,46
31042D00-,26
31042D091,28
31042D112,76
31042_UNKNOWN,10
31043A00-,924
31043A01-,523
31043A021,548
31043A03-,206
31043A04-,272
31043A052,280
31043A090,26
31043A10-,1417
31043A11-,1164
31043A12-,833
31043A13-,1436
31043A14-,613
31043A15-,330
31043A20-,900
31043A210,192
31043A30-,149
31043A39-,47
31043B00-,351
31043B01-,253
31043B02-,280
31043B03-,620
31043B04-,341
31043B0PN,68
31043B10-,1403
31043B20-,270
31043B21-,412
31043B22-,268
31043B23-,872
31043B302,298
31043B31-,571
31043C00-,114
31043C099,26
31043D00-,221
31043D01-,557
31043D02-,58
31043D03-,383
31043D0MA,6
31043D0PA,184
31043_UNKNOWN,326
32003A001,235
32003A01-,113
32003A021,255
32003A03-,92
32003A042,174
32003A053,341
32003A072,6
32003A091,18
32003A10-,92
32003A11-,66
32003A12-,46
32003A19-,102
32003A20-,55
32003A29-,22
32003A312,140
32003B000,224
32003B090,42
32003B11-,31
32003B19-,12
32003C00-,208
32003C08-,70
32003C09-,22
32003D000,189
32003D08-,42
32003D090,44
32003E00-,100
32003E09-,160
32003F00-,135
32003F01-,44
32003F081,24
32003F091,14
32003G00-,76
32003G099,38
32003H099,30
32003J099,20
32003K00-,40
32003K09-,10
32003L00-,22
32003L09-,4
32003L19-,10
32003M00-,171
32003M08-,24
32003M09-,42
32003N09-,34
32003_UNKNOWN,53
32006A001,237
32006A01-,524
32006A022,318
32006A089,40
32006A099,42
32006A111,84
32006B00-,186
32006B012,20
32006B081,78
32006B09-,28
32006B19-,54
32006C082,44
32006C092,6
32006C10-,232
32006D00-,233
32006D012,16
32006D091,34
32006D10-,94
32006D19-,54
32006_UNKNOWN,76
32010A001,102
32010A010,153
32010A020,208
32010A032,262
32010A043,166
32010A0AB,48
32010A0MA,17
32010A0PA,206
32010A0QB,142
32010A10-,280
32010A19-,6
32010A21-,24
32010A262,24
32010B00-,90
32010B002,28
32010B01-,54
32010B091,54
32010C00-,16
32010C09-,28
32010_UNKNOWN,26
32011A001,173
32011A013,82
32011A02-,208
32011A03-,110
32011A042,34
32011A052,359
32011A08-,40
32011A091,120
32011A10-,128
32011A110,110
32011A28-,50
32011A314,16
32011B00-,258
32011B01-,96
32011B082,86
32011B091,48
32011B10-,77
32011B19-,44
32011B28-,32
32011C00-,143
32011C09-,32
32011C19-,2
32011D00-,290
32011D01-,36
32011D023,4
32011D082,24
32011D091,94
32011_UNKNOWN,64
32030A00-,198
32030A091,94
32030B00-,86
32030B08-,20
32030B09-,34
32030C00-,97
32030C081,8
32030C09-,48
32030C182,8
32030D00-,48
32030D08-,2
32030D091,16
32030_UNKNOWN,8
33011A001,546
33011A011,418
33011A02-,442
33011A032,154
33011A091,28
33011A101,468
33011A112,309
33011A121,122
33011A182,59
33011A193,12
33011A201,275
33011A219,128
33011A222,108
33011A301,227
33011A312,98
33011A322,58
33011A331,181
33011A373,10
33011A400,299
33011A412,80
33011A421,408
33011A471,4
33011A472,26
33011A492,4
33011B00-,156
33011B091,10
33011B222,18
33011C000,183
33011C010,78
33011C090,2
33011D00-,298
33011D01-,78
33011D089,22
33011D099,41
33011E00-,24
33011E012,24
33011E091,28
33011F001,81
33011F012,192
33011F09-,70
33011G001,414
33011G012,136
33011G09-,100
33011G19-,68
33011G20-,72
33011G29-,60
33011H00-,259
33011H09-,36
33011J00-,90
33011J09-,40
33011J10-,30
33011J19-,6
33011K00-,102
33011K09-,32
33011L000,123
33011L012,44
33011L081,74
33011L091,68
33011L192,6
33011_UNKNOWN,116
33016A00-,292
33016A09-,16
33016_UNKNOWN,6
33021A00-,414
33021A011,189
33021A021,469
33021A031,321
33021A041,249
33021A052,134
33021A082,136
33021A091,124
33021A10-,23
33021A190,44
33021A29-,4
33021A312,304
33021A323,153
33021A332,198
33021A412,14
33021A424,14
33021A433,70
33021A494,52
33021B00-,168
33021B082,42
33021B091,4
33021B19-,20
33021C000,60
33021C090,70
33021D00-,150
33021D089,64
33021D091,30
33021E00-,219
33021E089,42
33021E10-,50
33021E190,43
33021F000,213
33021F090,86
33021F19-,48
33021F20-,42
33021F29-,28
33021_UNKNOWN,85
33029A00-,360
33029A01-,213
33029A02-,477
33029A03-,163
33029A04-,310
33029A05-,86
33029A072,2
33029A091,160
33029A10-,280
33029A113,60
33029A20-,669
33029A21-,204
33029A30-,100
33029A39-,64
33029B001,715
33029B012,78
33029B023,80
33029B032,50
33029B043,152
33029B091,158
33029B19-,102
33029_UNKNOWN,61
33037A00-,316
33037A011,82
33037A022,22
33037A032,102
33037A081,22
33037A091,144
33037A183,24
33037A283,104
33037A2AJ,214
33037B001,258
33037B012,31
33037B022,28
33037B033,36
33037B081,6
33037B091,118
33037B112,24
33037C00-,438
33037C091,116
33037C112,26
33037D00-,117
33037D01-,146
33037D082,8
33037D091,118
33037E00-,48
33037E09-,34
33037_UNKNOWN,42
33039A00-,190
33039A082,20
33039A091,42
33039B000,211
33039B090,66
33039B19-,40
33039B210,74
33039C002,40
33039C091,14
33039D00-,280
33039D082,54
33039D091,72
33039E00-,82
33039E082,8
33039E091,16
33039E183,10
33039F00-,68
33039F082,18
33039F091,22
33039G00-,130
33039G08-,20
33039G09-,82
33039G19-,82
33039H20-,60
33039H290,48
33039_UNKNOWN,44
33040A001,293
33040A012,274
33040A023,52
33040A09-,114
33040A10-,100
33040A18-,2
33040A19-,48
33040A200,74
33040A21-,64
33040A290,42
33040B00-,54
33040B09-,30
33040C00-,228
33040C081,4
33040C09-,80
33040C19-,22
33040C212,46
33040_UNKNOWN,43
33041A00-,135
33041A08-,36
33041A09-,50
33041B000,86
33041B09-,101
33041C00-,122
33041C010,30
33041C080,16
33041C09-,58
33041_UNKNOWN,16
34002A001,292
34002A01-,137
34002A022,109
34002A082,34
34002A091,138
34002A10-,138
34002A182,64
34002A191,34
34002B002,64
34002B091,10
34002C00-,86
34002C082,20
34002C091,60
34002D00-,225
34002D08-,76
34002D09-,94
34002E00-,172
34002E012,58
34002E083,8
34002E091,64
34002E112,38
34002E191,95
34002F001,244
34002F011,130
34002F02-,206
34002F032,62
34002F042,82
34002F052,124
34002F08-,8
34002F0AA,72
34002F0PA,26
34002F193,2
34002_UNKNOWN,84
34003A00-,564
34003A011,144
34003A021,213
34003A03-,201
34003A04-,205
34003A052,46
34003A072,2
34003A081,4
34003A09-,118
34003A10-,104
34003A19-,26
34003A282,44
34003B00-,38
34003B09-,63
34003C00-,120
34003C013,22
34003C082,32
34003C091,34
34003D00-,214
34003D012,22
34003D091,32
34003E00-,74
34003E012,28
34003E091,32
34003_UNKNOWN,47
34009A001,429
34009A01-,294
34009A022,526
34009A033,188
34009A042,300
34009A072,2
34009A081,40
34009A0MA,28
34009A0PA,154
34009A100,59
34009A19-,72
34009A20-,323
34009A21-,118
34009A29-,184
34009A31-,184
34009A393,44
34009_UNKNOWN,56
34013A001,424
34013A010,405
34013A021,365
34013A032,434
34013A043,551
34013A052,93
34013A072,6
34013A091,28
34013A101,595
34013A112,165
34013A201,425
34013A212,451
34013A29-,22
34013A30-,558
34013A401,585
34013A472,78
34013A501,839
34013A511,80
34013A572,44
34013A591,34
34013B001,341
34013B012,134
34013B033,62
34013B082,152
34013B091,48
34013B110,144
34013C001,319
34013C01-,74
34013C02-,86
34013C032,106
34013C042,88
34013C091,80
34013_UNKNOWN,76
34022A00-,517
34022A01-,123
34022A021,673
34022A03-,89
34022A04-,364
34022A051,96
34022A101,831
34022A111,496
34022A12-,97
34022A122,158
34022A132,234
34022A143,81
34022A152,26
34022A172,48
34022A173,26
34022A201,645
34022A211,207
34022A232,148
34022A242,303
34022A243,201
34022A252,326
34022A30-,652
34022A311,385
34022A32-,469
34022A33-,385
34022A341,425
34022A352,345
34022A401,167
34022A41-,143
34022A42-,243
34022A432,82
34022A472,8
34022A50-,516
34022A51-,169
34022A521,421
34022A532,356
34022A54-,88
34022A553,137
34022A601,351
34022A612,286
34022A62-,316
34022A701,133
34022A712,14
34022A723,208
34022A732,18
34022A783,90
34022A7MA,16
34022A7PA,14
34022A800,82
34022A890,86
34022A904,107
34022A91-,240
34022B001,218
34022B012,48
34022B021,94
34022B030,227
34022B032,68
34022B043,178
34022B052,170
34022B071,2
34022B080,68
34022B091,73
34022B111,318
34022B112,16
34022B122,185
34022B201,501
34022B223,343
34022B30-,213
34022B313,125
34022B40-,63
34022B492,70
34022C001,650
34022C022,264
34022C033,144
34022C094,16
34022C112,148
34022C1AN,412
34022D00-,407
34022D011,154
34022D021,126
34022D03-,400
34022D08-,34
34022D092,12
34022D0MN,161
34022D121,380
34022D132,38
34022D142,18
34022D193,4
34022D210,119
34022D22-,50
34022E001,260
34022E01-,104
34022E02-,76
34022E032,46
34022E042,58
34022E083,6
34022E091,97
34022F001,207
34022F012,88
34022F090,94
34022F10-,100
34022F19-,28
34022F210,92
34022G001,260
34022G01-,121
34022G02-,30
34022G032,148
34022G043,131
34022G080,90
34022G09-,70
34022H00-,192
34022H09-,68
34022_UNKNOWN,215
34023A001,513
34023A01-,385
34023A021,159
34023A032,178
34023A042,236
34023A053,595
34023A091,42
34023A20-,564
34023A21-,108
34023A222,172
34023A233,74
34023A294,72
34023A314,104
34023A370,66
34023A40-,54
34023_UNKNOWN,38
34025A001,435
34025A011,138
34025A022,142
34025A032,80
34025A043,54
34025A053,48
34025A08-,90
34025A091,178
34025A100,108
34025A292,123
34025_UNKNOWN,28
34027A00-,683
34027A01-,373
34027A021,138
34027A03-,296
34027A04-,718
34027A052,220
34027A072,66
34027A0AA,88
34027A0PA,110
34027A101,657
34027A11-,78
34027A121,140
34027A132,413
34027A143,145
34027A1PP,55
34027A201,118
34027A211,358
34027A222,261
34027A233,242
34027A244,120
34027A290,14
34027A301,366
34027A312,266
34027A411,265
34027A421,278
34027A432,133
34027A492,6
34027B001,576
34027B01-,225
34027B032,272
34027B043,214
34027B0MA,16
34027B0PA,48
34027B0QN,46
34027B0RN,96
34027B10-,386
34027B11-,78
34027B124,193
34027B210,68
34027B222,14
34027C001,323
34027C01-,173
34027C02-,180
34027C032,40
34027C042,34
34027C08-,82
34027C091,10
34027C101,290
34027C112,157
34027C191,106
34027C1PA,24
34027_UNKNOWN,100
34040A001,641
34040A012,223
34040A02-,514
34040A031,78
34040A033,26
34040A043,274
34040A052,46
34040A071,36
34040A081,32
34040A10-,300
34040A1NB,64
34040A1PA,99
34040A1QB,130
34040A201,203
34040A212,247
34040A222,110
34040A291,97
34040A302,166
34040A313,135
34040A322,173
34040A392,26
34040A40-,590
34040A411,302
34040A422,333
34040A473,10
34040A491,92
34040B000,459
34040B01-,102
34040B02-,306
34040B072,24
34040B08-,74
34040B0PP,10
34040B10-,258
34040C001,270
34040C01-,299
34040C022,386
34040C081,82
34040C091,86
34040C0MN,4
34040C192,42
34040D001,449
34040D010,119
34040D032,106
34040D042,78
34040D080,62
34040D0AP,52
34040D0PN,9
34040_UNKNOWN,162
34041A001,350
34041A011,354
34041A021,130
34041A032,170
34041A040,467
34041A052,273
34041A071,6
34041A0PP,2
34041A0QP,242
34041A101,328
34041A111,122
34041A124,167
34041A132,53
34041A201,239
34041A210,232
34041A222,495
34041A233,255
34041A29-,10
34041A311,210
34041A392,8
34041A412,92
34041A423,58
34041A4PP,2
34041B000,330
34041B02-,491
34041B03-,125
34041B042,116
34041B052,72
34041B07-,64
34041B080,28
34041B0AN,374
34041B0MA,34
34041B0PA,136
34041B111,205
34041C00-,462
34041C01-,166
34041C021,146
34041C03-,176
34041C042,110
34041C052,136
34041C081,82
34041C091,32
34041C19-,24
34041C272,6
34041_UNKNOWN,129
34042A00-,441
34042A010,282
34042A021,232
34042A031,305
34042A04-,308
34042A05-,206
34042A07-,142
34042A091,166
34042A100,459
34042A180,100
34042A19-,42
34042A200,128
34042A212,86
34042A222,48
34042A30-,169
34042A402,352
34042B00-,325
34042B08-,134
34042B09-,114
34042C00-,222
34042C01-,58
34042C02-,64
34042C032,80
34042C042,8
34042C081,6
34042C091,88
34042D00-,560
34042D012,22
34042D022,30
34042D081,36
34042D091,70
34042D114,6
34042D313,38
34042E00-,438
34042E012,26
34042E083,36
34042E091,78
34042E114,2
34042_UNKNOWN,84
34043A00-,80
34043A01-,76
34043A09-,40
34043B00-,136
34043B09-,86
34043_UNKNOWN,2
35002A00-,451
35002A01-,241
35002A02-,60
35002A09-,376
35002A101,693
35002A122,219
35002A131,348
35002A172,40
35002A18-,4
35002A1AA,168
35002A1BA,156
35002A1PA,159
35002A20-,695
35002A21-,316
35002A22-,283
35002A232,360
35002A311,1028
35002A322,168
35002_UNKNOWN,65
35005A00-,435
35005A01-,268
35005A020,362
35005A031,100
35005A04-,116
35005A052,116
35005A072,76
35005A081,30
35005A091,36
35005A202,186
35005A212,12
35005A283,2
35005A293,4
35005A393,12
35005B00-,122
35005B011,68
35005B09-,10
35005B112,34
35005C00-,110
35005C012,44
35005C099,28
35005D000,74
35005D010,190
35005D08-,12
35005D090,33
35005_UNKNOWN,54
35006A00-,178
35006A01-,117
35006A02-,134
35006A032,70
35006A043,58
35006A091,106
35006A10-,152
35006A11-,66
35006A12-,22
35006A190,32
35006A211,52
35006A22-,276
35006A282,18
35006B001,401
35006B01-,283
35006B02-,294
35006B032,118
35006B042,284
35006B052,104
35006B081,161
35006B091,124
35006B110,44
35006B21-,32
35006C00-,151
35006C09-,60
35006_UNKNOWN,48
35011A00-,518
35011A011,142
35011A02-,327
35011A031,1932
35011A040,292
35011A052,1764
35011A080,260
35011A09-,12
35011A210,767
35011A260,676
35011A3JA,104
35011A3MA,2
35011A3PA,10
35011B002,16
35011B091,8
35011B11-,66
35011B122,72
35011C001,288
35011C01-,54
35011C022,66
35011C032,34
35011C08-,46
35011C091,40
35011D00-,80
35011D099,4
35011E00-,32
35011E09-,16
35011F00-,40
35011F09-,12
35011G000,124
35011G09-,70
35011G112,28
35011G191,10
35011H00-,785
35011H012,476
35011H091,193
35011H11-,301
35011H121,160
35011H182,24
35011H20-,1405
35011H21-,634
35011J00-,249
35011J01-,92
35011J0JJ,32
35011_UNKNOWN,103
35013A001,571
35013A01-,396
35013A02-,680
35013A03-,645
35013A041,935
35013A052,209
35013A10-,298
35013A13-,379
35013A201,628
35013A211,889
35013A222,313
35013A232,330
35013A242,409
35013A42-,429
35013A43-,330
35013A44-,367
35013A501,637
35013A511,474
35013A522,800
35013A532,346
35013A543,413
35013A59-,338
35013A611,175
35013A622,128
35013A752,875
35013B079,30
35013B179,71
35013B301,439
35013B332,688
35013B37-,57
35013B38-,45
35013C00-,262
35013C010,76
35013C022,154
35013C08-,160
35013C099,16
35013C179,101
35013C19-,24
35013D30-,727
35013D311,119
35013D32-,264
35013D372,36
35013D511,201
35013D522,128
35013D533,156
35013D542,150
35013D552,10
35013E000,228
35013E010,51
35013E02-,154
35013E099,106
35013E400,526
35013E411,205
35013E42-,509
35013F200,649
35013F280,102
35013F600,444
35013F700,830
35013F71-,656
35013F721,274
35013F733,238
35013F749,767
35013F780,9
35013F900,568
35013F92-,56
35013F9MJ,62
35013_UNKNOWN,119
35014A00-,268
35014A010,206
35014A02-,364
35014A03-,78
35014A04-,82
35014A052,50
35014A081,54
35014A090,16
35014A19-,8
35014A29-,8
35014B00-,206
35014B08-,6
35014B09-,50
35014C00-,102
35014C013,38
35014C082,8
35014C091,26
35014C11-,104
35014C21-,99
35014D00-,136
35014D011,87
35014D022,86
35014D081,4
35014D091,62
35014D112,56
35014_UNKNOWN,46
35029A00-,72
35029A0JA,524
35029A0PA,74
35029A10-,507
35029A11-,695
35029A12-,490
35029A132,104
35029A20-,1085
35029B000,78
35029B090,172
35029B10-,433
35029B11-,271
35029B19-,46
35029C00-,830
35029C01-,540
35029C02-,573
35029C091,513
35029C112,54
35029_UNKNOWN,89
36006A001,386
36006A012,75
36006A023,92
36006A032,100
36006A091,146
36006A10-,56
36006A200,113
36006A210,34
36006A290,44
36006B000,242
36006B011,37
36006B022,61
36006B032,46
36006B081,38
36006B091,100
36006B182,70
36006B193,50
36006_UNKNOWN,41
36007A001,383
36007A01-,90
36007A02-,95
36007A03-,120
36007A042,521
36007A053,240
36007A080,138
36007A0MA,2
36007A0PA,86
36007A10-,230
36007A111,136
36007A120,72
36007A13-,220
36007A143,60
36007A152,86
36007A191,36
36007A1AB,80
36007A1BB,74
36007A1PB,42
36007A294,14
36007_UNKNOWN,69
3600810PQ,8
3600812PQ,10
3600812QQ,12
36008A001,268
36008A01-,73
36008A021,544
36008A03-,277
36008A052,653
36008A07-,105
36008A091,120
36008A101,590
