CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR
21019A052,,2013
21019A10-,,2013
21019A10-,315000.0,2013
21019A11-,,2013
21019A12-,,2013
21019A131,,2013
21019A14-,,2013
21019A14-,215000.0,2013
21019A15-,,2013
21019A20-,,2013
21019A21-,,2013
21019A22-,,2013
21019A231,,2013
21019A242,,2013
21019A252,,2013
21019A30-,,2013
21019A31-,,2013
21019A32-,,2013
21019A32-,180000.0,2013
21019A33-,,2013
21019A33-,207500.0,2013
21019A34-,,2013
21019A35-,,2013
21019A40-,440000.0,2013
21019A40-,,2013
21019A40-,442000.0,2013
21019A41-,,2013
21019A41-,383750.0,2013
21019A42-,,2013
21019A43-,,2013
21019A441,,2013
21019A45-,,2013
21019A51-,,2013
21019A51-,267500.0,2013
21019A52-,,2013
21019_UNKNOWN,,2013
23002A00-,,2013
23002A01-,,2013
23002A02-,,2013
23002A030,,2013
23002A042,,2013
23002A081,,2013
23002A090,,2013
23002A100,,2013
23002A112,,2013
23002A123,,2013
23002A123,232500.0,2013
23002A132,,2013
23002A143,,2013
23002A20-,,2013
23002A29-,,2013
23002A30-,,2013
23002A38-,,2013
23002A400,,2013
23002A480,,2013
23002B000,,2013
23002B01-,,2013
23002B02-,,2013
23002B090,,2013
23002C00-,,2013
23002C072,,2013
23002D00-,,2013
23002D022,,2013
23002D033,,2013
23002D091,,2013
23002E000,,2013
23002E000,170000.0,2013
23002E01-,100000.0,2013
23002E020,,2013
23002E042,,2013
23002E052,,2013
23002E070,,2013
23002E081,,2013
23002E091,,2013
23002E10-,,2013
23002E11-,,2013
23002E190,,2013
23002F002,,2013
23002F091,,2013
23002_UNKNOWN,,2013
23003A001,,2013
23003A012,,2013
23003A022,,2013
23003A09-,,2013
23003A11-,,2013
23003A212,,2013
23003A31-,,2013
23003B00-,,2013
23003B01-,,2013
23003B02-,,2013
23003B032,,2013
23003B043,,2013
23003B081,,2013
23003B09-,,2013
23003B114,,2013
23003C00-,,2013
23003C010,,2013
23003C022,,2013
23003C033,,2013
23003C081,,2013
23003C090,,2013
23003D00-,230000.0,2013
23003D00-,,2013
23003D00-,232500.0,2013
23003D01-,,2013
23003D030,,2013
23003D042,,2013
23003E00-,190000.0,2013
23003E00-,,2013
23003E01-,,2013
23003E032,,2013
23003E083,,2013
23003E0PS,,2013
23003E11-,,2013
23003_UNKNOWN,,2013
23009A000,,2013
23009A09-,,2013
23009A191,,2013
23009_UNKNOWN,,2013
23016A001,295000.0,2013
23016A001,,2013
23016A001,300000.0,2013
23016A011,,2013
23016A022,,2013
23016A032,,2013
23016A091,,2013
23016A110,,2013
23016A20-,,2013
23016A20-,312000.0,2013
23016A212,,2013
23016A302,,2013
23016A402,,2013
23016A491,,2013
23016A500,,2013
23016A512,,2013
23016A591,,2013
23016A682,,2013
23016A691,,2013
23016A713,,2013
23016B00-,,2013
23016B081,,2013
23016B112,,2013
23016C00-,,2013
23016C010,,2013
23016C02-,,2013
23016C03-,,2013
23016C042,,2013
23016C091,,2013
23016C10-,,2013
23016C210,,2013
23016D00-,,2013
23016D012,,2013
23016D091,,2013
23016D182,,2013
23016D19-,,2013
23016D211,,2013
23016D222,,2013
23016D281,,2013
23016E00-,,2013
23016E01-,,2013
23016E022,,2013
23016E042,,2013
23016E08-,,2013
23016E091,,2013
23016E10-,,2013
23016E29-,,2013
23016F00-,,2013
23016F010,,2013
23016F022,,2013
23016F032,,2013
23016F081,,2013
23016F091,,2013
23016F19-,,2013
23016F290,,2013
23016_UNKNOWN,,2013
23016_UNKNOWN,250000.0,2013
23023A00-,,2013
23023A012,,2013
23023A081,,2013
23023A09-,,2013
23023B000,,2013
23023B082,,2013
23023B091,,2013
23023C00-,,2013
23023C09-,,2013
23023C19-,,2013
23023_UNKNOWN,,2013
23024A00-,,2013
23024A08-,,2013
23024A091,,2013
23024A18-,,2013
23024A191,,2013
23024B00-,,2013
23024B09-,,2013
23024C00-,,2013
23024C01-,,2013
23024C022,,2013
23024C033,,2013
23024C091,,2013
23024D000,,2013
23024D081,,2013
23024D09-,,2013
23024_UNKNOWN,,2013
23025A000,,2013
23025A01-,,2013
23025A032,,2013
23025A042,,2013
23025A07-,,2013
23025A091,,2013
23025A113,,2013
23025A122,,2013
23025A133,,2013
23025A181,,2013
23025A191,,2013
23025A212,,2013
23025A223,,2013
23025A233,,2013
23025A244,,2013
23025A291,,2013
23025A30-,,2013
23025A332,,2013
23025A372,,2013
23025A380,,2013
23025A40-,,2013
23025A412,,2013
23025A425,275000.0,2013
23025A425,,2013
23025A425,277500.0,2013
23025A516,,2013
23025B00-,,2013
23025B011,,2013
23025B021,,2013
23025B031,,2013
23025B042,,2013
23025B052,,2013
23025B091,,2013
23025B112,265000.0,2013
23025B112,165000.0,2013
23025B133,,2013
23025B133,167500.0,2013
23025B19-,,2013
23025B212,,2013
23025C00-,,2013
23025C01-,,2013
23025C022,,2013
23025C0AA,,2013
23025C0PA,,2013
23025D000,,2013
23025D01-,,2013
23025D082,,2013
23025D091,,2013
23025_UNKNOWN,,2013
23025_UNKNOWN,270000.0,2013
23027A00-,,2013
23027A011,,2013
23027A02-,,2013
23027A03-,265000.0,2013
23027A03-,,2013
23027A042,,2013
23027A052,,2013
23027A083,,2013
23027A091,,2013
23027A100,195000.0,2013
23027A100,,2013
23027A11-,,2013
23027A12-,,2013
23027A131,,2013
23027A142,,2013
23027A152,,2013
23027A1AA,,2013
23027A1PA,,2013
23027A20-,,2013
23027A212,,2013
23027A291,,2013
23027A39-,,2013
23027A402,,2013
23027A483,,2013
23027A491,,2013
23027A511,,2013
23027A572,,2013
23027A593,,2013
23027B00-,,2013
23027B01-,227500.0,2013
23027B01-,,2013
23027B02-,,2013
23027B03-,,2013
23027B052,,2013
23027B07-,,2013
23027B091,,2013
23027B19-,,2013
23027C00-,200000.0,2013
23027C00-,,2013
23027C00-,201000.0,2013
23027C01-,200000.0,2013
23027C01-,,2013
23027C022,,2013
23027C033,,2013
23027C08-,225000.0,2013
23027C08-,,2013
23027C08-,230000.0,2013
23027C091,,2013
23027_UNKNOWN,,2013
23027_UNKNOWN,205000.0,2013
23032A001,,2013
23032A012,,2013
23032A08-,,2013
23032A09-,,2013
23032A100,,2013
23032A190,,2013
23032A212,,2013
23032A291,,2013
23032B00-,,2013
23032B09-,,2013
23032C00-,,2013
23032C09-,,2013
23032C112,,2013
23032C191,,2013
23032_UNKNOWN,,2013
23033A00-,,2013
23033A011,,2013
23033A022,,2013
23033A032,,2013
23033A043,,2013
23033A053,,2013
23033A124,,2013
23033A142,,2013
23033_UNKNOWN,,2013
23038A000,,2013
23038A099,,2013
23038A19-,,2013
23038A291,,2013
23038A39-,,2013
23038A4AB,,2013
23038A4MA,,2013
23038A4QB,,2013
23038B00-,,2013
23038B09-,,2013
23038C00-,,2013
23038C012,,2013
23038C091,,2013
23038C19-,,2013
23038D000,,2013
23038D01-,,2013
23038D032,,2013
23038D083,,2013
23038D11-,,2013
23038D29-,,2013
23038_UNKNOWN,,2013
23039A00-,,2013
23039A02-,,2013
23039A03-,,2013
23039A041,,2013
23039A052,,2013
23039A07-,,2013
23039A11-,,2013
23039A121,,2013
23039A132,,2013
23039A183,,2013
23039A392,,2013
23039B000,,2013
23039B090,,2013
23039C00-,,2013
23039C012,,2013
23039C08-,,2013
23039C0PN,,2013
23039C19-,,2013
23039_UNKNOWN,,2013
23044A001,,2013
23044A01-,205000.0,2013
23044A01-,,2013
23044A022,,2013
23044A032,196000.0,2013
23044A081,,2013
23044A09-,,2013
23044A10-,,2013
23044A1MJ,,2013
23044A2AN,,2013
23044A2AN,310000.0,2013
23044_UNKNOWN,,2013
23045A000,,2013
23045A010,,2013
23045A022,,2013
23045A031,,2013
23045A042,,2013
23045A053,,2013
23045A081,,2013
23045A112,,2013
23045A17-,,2013
23045A20-,,2013
23045A210,,2013
23045A222,,2013
23045A2PP,,2013
23045B00-,,2013
23045B022,,2013
23045B08-,,2013
23045B091,,2013
23045B0AP,,2013
23045C000,,2013
23045C012,,2013
23045C083,,2013
23045C091,,2013
23045_UNKNOWN,,2013
23047A00-,,2013
23047A01-,242500.0,2013
23047A01-,,2013
23047A02-,,2013
23047A03-,,2013
23047A041,,2013
23047A052,,2013
23047A07-,,2013
23047A0MJ,,2013
23047A112,,2013
23047A120,,2013
23047A31-,,2013
23047A323,,2013
23047B000,,2013
23047B011,,2013
23047B021,,2013
23047B042,,2013
23047B210,,2013
23047B320,,2013
23047_UNKNOWN,,2013
23050A00-,,2013
23050A011,,2013
23050A011,440000.0,2013
23050A03-,,2013
23050A04-,,2013
23050A052,,2013
23050A113,,2013
23050A120,,2013
23050A191,,2013
23050A202,,2013
23050A283,,2013
23050A313,,2013
23050A323,,2013
23050A624,,2013
23050A700,,2013
23050A712,,2013
23050A782,,2013
23050A791,,2013
23050B00-,,2013
23050B022,,2013
23050B033,,2013
23050B084,,2013
23050B19-,,2013
23050B29-,,2013
23050B30-,,2013
23050B38-,,2013
23050B39-,,2013
23050B4AA,,2013
23050B4PA,,2013
23050B59-,,2013
23050_UNKNOWN,,2013
23052A00-,,2013
23052A011,,2013
23052A020,,2013
23052A032,,2013
23052A042,,2013
23052A09-,,2013
23052A0MA,,2013
23052A0PA,,2013
23052A100,,2013
23052A11-,,2013
23052A190,,2013
23052B00-,,2013
23052B012,,2013
23052B091,,2013
23052B102,,2013
23052B191,,2013
23052B29-,,2013
23052B39-,,2013
23052B491,,2013
23052C00-,,2013
23052_UNKNOWN,,2013
23060A00-,,2013
23060A010,,2013
23060A042,,2013
23060A083,,2013
23060A091,,2013
23060A19-,,2013
23060A201,,2013
23060A282,,2013
23060A29-,,2013
23060A30-,,2013
23060A38-,,2013
23060A39-,,2013
23060A412,,2013
23060A48-,,2013
23060A491,,2013
23060B00-,,2013
23060B01-,,2013
23060B08-,,2013
23060B09-,,2013
23060_UNKNOWN,,2013
23062A00-,,2013
23062A012,,2013
23062A023,,2013
23062A032,,2013
23062A043,,2013
23062A054,,2013
23062A071,,2013
23062A081,,2013
23062A102,,2013
23062A191,,2013
23062A202,,2013
23062A213,,2013
23062A291,,2013
23062A30-,,2013
23062A302,,2013
23062A310,,2013
23062A321,,2013
23062A332,,2013
23062A340,,2013
23062A353,,2013
23062A395,,2013
23062A40-,,2013
23062A411,,2013
23062A421,440000.0,2013
23062A432,,2013
23062A440,,2013
23062A59-,,2013
23062A604,,2013
23062A612,,2013
23062A625,,2013
23062A63-,,2013
23062A715,,2013
23062A726,,2013
23062A737,,2013
23062A788,,2013
23062A791,,2013
23062A816,,2013
23062A827,,2013
23062A838,,2013
23062A842,,2013
23062A893,,2013
23062A911,,2013
23062A922,,2013
23062A924,,2013
23062A932,,2013
23062A991,,2013
23062_UNKNOWN,,2013
23062_UNKNOWN,260000.0,2013
23064A000,,2013
23064A090,,2013
23064B091,,2013
23064D091,,2013
23064E002,,2013
23064E091,,2013
23064F002,,2013
23064F091,,2013
23064_UNKNOWN,,2013
23077A001,,2013
23077A012,,2013
23077A022,,2013
23077A09-,,2013
23077A11-,,2013
23077A20-,225000.0,2013
23077A20-,,2013
23077A21-,,2013
23077A22-,,2013
23077A291,,2013
23077A30-,228500.0,2013
23077A30-,,2013
23077A30-,230000.0,2013
23077A31-,245000.0,2013
23077A31-,,2013
23077C091,,2013
23077D00-,,2013
23077D012,,2013
23077D023,,2013
23077D091,,2013
23077E00-,180000.0,2013
23077E00-,,2013
23077E01-,,2013
23077E02-,,2013
23077_UNKNOWN,,2013
23081A001,,2013
23081A01-,,2013
23081A022,,2013
23081A032,,2013
23081A10-,,2013
23081A191,,2013
23081A311,,2013
23081A311,352500.0,2013
23081A3AJ,,2013
23081B000,,2013
23081B01-,,2013
23081B022,,2013
23081B091,,2013
23081C00-,,2013
23081C012,,2013
23081C083,,2013
23081C19-,,2013
23081_UNKNOWN,,2013
23086A00-,,2013
23086A010,,2013
23086A022,,2013
23086A032,,2013
23086A073,,2013
23086A081,,2013
23086A091,,2013
23086A100,,2013
23086A194,,2013
23086B00-,,2013
23086B012,,2013
23086B091,,2013
23086B191,,2013
23086C000,,2013
23086C01-,,2013
23086C09-,,2013
23086C0AA,,2013
23086C0PA,,2013
23086C10-,,2013
23086C11-,,2013
23086_UNKNOWN,,2013
2308810PQ,,2013
23088A00-,,2013
23088A01-,,2013
23088A01-,165500.0,2013
23088A02-,,2013
23088A03-,,2013
23088A041,,2013
23088A08-,,2013
23088A101,,2013
23088A13-,,2013
23088A14-,,2013
23088A14-,310000.0,2013
23088A152,,2013
23088A17-,,2013
23088A200,200000.0,2013
23088A200,,2013
23088A211,224500.0,2013
23088A211,,2013
23088A211,225000.0,2013
23088A230,,2013
23088A252,,2013
23088A28-,,2013
23088A290,,2013
23088A301,255000.0,2013
23088A301,,2013
23088A301,260000.0,2013
23088A392,,2013
23088A40-,247500.0,2013
23088A40-,,2013
23088A411,,2013
23088A422,,2013
23088A60-,,2013
23088A670,,2013
23088A69-,,2013
23088A812,,2013
23088A82-,,2013
23088A830,230000.0,2013
23088A830,177500.0,2013
23088B000,,2013
23088B0MV,,2013
23088_UNKNOWN,,2013
23094A00-,,2013
23094A010,,2013
23094A010,240000.0,2013
23094A02-,,2013
23094A02-,285000.0,2013
23094A03-,,2013
23094A041,,2013
23094A05-,,2013
23094A072,,2013
23094A11-,,2013
23094A12-,,2013
23094A13-,,2013
23094A15-,,2013
23094A231,,2013
23094B00-,,2013
23094B01-,,2013
23094B022,,2013
23094B032,,2013
23094B0MA,,2013
23094B0PA,,2013
23094C001,,2013
23094C010,,2013
23094C031,,2013
23094C041,,2013
23094C052,,2013
23094C081,,2013
23094C09-,,2013
23094C112,,2013
23094C122,,2013
23094C29-,,2013
23094D000,,2013
23094D011,,2013
23094D022,,2013
23094D031,,2013
23094D04-,,2013
23094D050,,2013
23094D072,,2013
23094D112,,2013
23094D123,,2013
23094D184,,2013
23094D213,,2013
23094D222,130000.0,2013
23094_UNKNOWN,,2013
23096A00-,,2013
23096A01-,,2013
23096A02-,,2013
23096A032,,2013
23096A043,,2013
23096A091,,2013
23096A1AA,,2013
23096A1PA,,2013
23096A291,,2013
23096B00-,,2013
23096B011,,2013
23096B022,,2013
23096B19-,,2013
23096B212,,2013
23096B223,,2013
23096C00-,,2013
23096C01-,,2013
23096D00-,,2013
23096D012,,2013
23096D022,,2013
23096D081,,2013
23096D183,,2013
23096E000,,2013
23096E01-,,2013
23096E022,,2013
23096E043,,2013
23096E081,,2013
23096E0PN,,2013
23096_UNKNOWN,,2013
23096_UNKNOWN,182500.0,2013
23097A00-,,2013
23097A012,,2013
23097A023,,2013
23097A091,,2013
23097A102,,2013
23097A183,,2013
23097A29-,,2013
23097A302,,2013
23097A391,,2013
23097A40-,,2013
23097A502,,2013
23097A514,,2013
23097A591,,2013
23097B002,,2013
23097B081,,2013
23097B191,,2013
23097_UNKNOWN,,2013
23098A00-,,2013
23098A01-,,2013
23098A02-,,2013
23098A04-,,2013
23098A0MS,,2013
23098_UNKNOWN,,2013
23099A000,,2013
23099A01-,,2013
23099A020,352500.0,2013
23099A020,,2013
23099A020,382500.0,2013
23099A03-,,2013
23099A042,,2013
23099A11-,,2013
23099A120,,2013
23099A13-,,2013
23099A142,,2013
23099A153,,2013
23099A191,,2013
23099A211,,2013
23099A222,,2013
23099A233,,2013
23099A31-,,2013
23099_UNKNOWN,,2013
23100A00-,,2013
23100A011,,2013
23100A022,,2013
23100A10-,,2013
23100A112,,2013
23100A21-,,2013
23100_UNKNOWN,,2013
23101A00-,,2013
23101A01-,,2013
23101A02-,275000.0,2013
23101A02-,,2013
23101A02-,282500.0,2013
23101A030,250000.0,2013
23101A030,,2013
23101A030,267500.0,2013
23101A04-,,2013
23101A052,,2013
23101A10-,,2013
23101A111,,2013
23101A111,573750.0,2013
23101A111,550000.0,2013
23101A122,,2013
23101A183,,2013
23101A19-,,2013
23101A212,,2013
23101A291,,2013
23101A31-,,2013
23101A322,,2013
23101A40-,,2013
23101A40-,635000.0,2013
23101A411,,2013
23101A411,860000.0,2013
23101A411,787500.0,2013
23101A422,,2013
23101_UNKNOWN,,2013
23102A00-,,2013
23102A011,,2013
23102A022,,2013
23102A033,,2013
23102A044,,2013
23102A052,,2013
23102A10-,272500.0,2013
23102A10-,,2013
23102A10-,280000.0,2013
23102A11-,,2013
23102A11-,189000.0,2013
23102A122,,2013
23102A132,,2013
23102A191,,2013
23102A21-,,2013
23102A313,,2013
23102A324,,2013
23102_UNKNOWN,,2013
23103A000,,2013
23103A010,,2013
23103A02-,,2013
23103A03-,,2013
23103A04-,,2013
23103A091,,2013
23103A112,,2013
23103A20-,,2013
23103A20-,442500.0,2013
23103A214,,2013
23103A30-,,2013
23103A31-,,2013
23103A32-,,2013
23103A330,,2013
23103A342,,2013
23103A391,,2013
23103_UNKNOWN,,2013
23104A00-,,2013
23104A012,,2013
23104A023,,2013
23104A034,,2013
23104A091,,2013
23104A10-,,2013
23104A11-,,2013
23104A191,,2013
23104B00-,,2013
23104B012,,2013
23104B091,,2013
23104B19-,,2013
23104B29-,,2013
23104C002,,2013
23104_UNKNOWN,,2013
23105A001,,2013
23105A012,,2013
23105A09-,,2013
23105A10-,,2013
23105A191,,2013
23105B00-,,2013
23105B012,,2013
23105B091,,2013
23105B19-,,2013
23105B29-,,2013
23105C001,,2013
23105C01-,176500.0,2013
23105C02-,,2013
23105C032,,2013
23105_UNKNOWN,,2013
24001A00-,181500.0,2013
24001A00-,,2013
24001A011,,2013
24001A031,,2013
24001A07-,,2013
24001A082,,2013
24001A091,,2013
24001A101,,2013
24001A112,,2013
24001A122,,2013
24001A132,,2013
24001A201,,2013
24001A212,,2013
24001A231,,2013
24001A242,,2013
24001A312,,2013
24001A323,,2013
24001B001,,2013
24001B012,,2013
24001B091,,2013
24001B10-,,2013
24001B19-,,2013
24001B20-,,2013
24001B212,,2013
24001B223,,2013
24001B291,,2013
24001C001,,2013
24001C011,,2013
24001C022,,2013
24001C032,,2013
24001C043,,2013
24001C052,,2013
24001C091,,2013
24001C091,237500.0,2013
24001D001,,2013
24001D012,,2013
24001D08-,,2013
24001D09-,,2013
24001_UNKNOWN,,2013
24001_UNKNOWN,212250.0,2013
24007A00-,,2013
24007A011,,2013
24007A022,,2013
24007A032,,2013
24007A091,,2013
24007B00-,,2013
24007B022,,2013
24007B091,,2013
24007B0AA,,2013
24007B0PA,,2013
24007_UNKNOWN,,2013
24008A001,,2013
24008A022,,2013
24008A082,,2013
24008A091,,2013
24008A18-,,2013
24008B00-,,2013
24008B02-,,2013
24008B09-,,2013
24008C19-,,2013
24008C29-,,2013
24008_UNKNOWN,,2013
24009A000,,2013
24009A010,,2013
24009A010,300000.0,2013
24009A022,,2013
24009A080,,2013
24009B00-,,2013
24009C000,,2013
24009C01-,,2013
24009C020,,2013
24009C032,,2013
24009C042,,2013
24009C091,,2013
24009C113,,2013
24009C19-,,2013
24009_UNKNOWN,,2013
24011A000,,2013
24011A081,,2013
24011A090,,2013
24011A191,,2013
24011A29-,,2013
24011A3PP,,2013
24011A502,,2013
24011A591,,2013
24011B00-,,2013
24011B012,,2013
24011B02-,,2013
24011B081,,2013
24011B211,,2013
24011B221,,2013
24011C00-,,2013
24011C022,,2013
24011C08-,,2013
24011D70-,,2013
24011D71-,,2013
24011D722,,2013
24011_UNKNOWN,,2013
24014A001,,2013
24014A01-,,2013
24014A022,,2013
24014A031,,2013
24014A0AJ,,2013
24014A11-,,2013
24014A190,,2013
24014A372,,2013
24014A39-,,2013
24014B00-,,2013
24014B012,,2013
24014B091,,2013
24014B100,,2013
24014B112,,2013
24014B133,,2013
24014B1AA,,2013
24014B1PA,,2013
24014B2AN,,2013
24014B314,,2013
24014B395,,2013
24014_UNKNOWN,,2013
24016A00-,,2013
24016A012,,2013
24016A10-,,2013
24016A112,,2013
24016A191,,2013
24016A20-,,2013
24016A29-,,2013
24016B00-,,2013
24016B08-,,2013
24016B09-,,2013
24016C000,,2013
24016C011,,2013
24016C022,,2013
24016C093,,2013
24016C19-,,2013
24016D30-,,2013
24016D40-,,2013
24016D49-,,2013
24016D59-,,2013
24016_UNKNOWN,,2013
24020A001,,2013
24020A002,,2013
24020A003,,2013
24020A003,138000.0,2013
24020A003,185500.0,2013
24020A004,,2013
24020A011,,2013
24020A02-,,2013
24020A04-,,2013
24020A07-,,2013
24020A082,,2013
24020B001,,2013
24020B002,,2013
24020B073,,2013
24020B08-,,2013
24020B0PA,,2013
24020C001,,2013
24020C002,,2013
24020C012,,2013
24020C081,,2013
24020D001,,2013
24020D002,,2013
24020D010,,2013
24020D022,,2013
24020D091,,2013
24020D103,,2013
24020E000,,2013
24020E030,,2013
24020E090,,2013
24020E11-,,2013
24020E19-,,2013
24020F00-,,2013
24020F012,,2013
24020F023,,2013
24020F081,,2013
24020F09-,,2013
24020_UNKNOWN,,2013
24028A00-,,2013
24028A012,,2013
24028A09-,,2013
24028A19-,,2013
24028A391,,2013
24028A49-,,2013
24028A50-,,2013
24028A59-,,2013
24028B00-,,2013
24028B091,,2013
24028C09-,,2013
24028_UNKNOWN,,2013
24033A000,,2013
24033A012,,2013
24033A022,,2013
24033A081,,2013
24033A091,,2013
24033A102,,2013
24033A1AW,,2013
24033A1PW,,2013
24033B000,,2013
24033B012,,2013
24033B091,,2013
24033B100,,2013
24033B181,,2013
24033B1PA,,2013
24033B59-,,2013
24033C00-,,2013
24033C012,,2013
24033C023,,2013
24033C091,,2013
24033C10-,,2013
24033C110,,2013
24033_UNKNOWN,,2013
24038A00-,258500.0,2013
24038A00-,240000.0,2013
24038A011,,2013
24038A022,,2013
24038A082,,2013
24038A10-,,2013
24038A112,,2013
24038A122,,2013
24038A133,,2013
24038A181,,2013
24038A191,,2013
24038A22-,,2013
24038A38-,,2013
24038A39-,,2013
24038A41-,,2013
24038B00-,,2013
24038B012,,2013
24038B023,,2013
24038B091,,2013
24038B102,,2013
24038B112,,2013
24038B183,,2013
24038B313,,2013
24038C00-,,2013
24038C01-,,2013
24038C09-,,2013
24038C112,,2013
24038C191,,2013
24038C212,,2013
24038C291,,2013
24038_UNKNOWN,,2013
24038_UNKNOWN,239500.0,2013
24041A000,185000.0,2013
24041A000,,2013
24041A000,205000.0,2013
24041A022,,2013
24041A091,,2013
24041A200,,2013
24041A30-,,2013
24041A40-,,2013
24041B00-,,2013
24041B09-,,2013
24041C00-,,2013
24041_UNKNOWN,,2013
24043A00-,,2013
24043A012,,2013
24043A023,,2013
24043A10-,,2013
24043A122,,2013
24043A1MA,,2013
24043B00-,,2013
24043B08-,,2013
24043B09-,,2013
24043C00-,,2013
24043C09-,,2013
24043D00-,,2013
24043D09-,,2013
24043_UNKNOWN,,2013
24045A00-,,2013
24045A012,,2013
24045A0AA,,2013
24045A0PA,,2013
24045A19-,,2013
24045A29-,,2013
24045B00-,,2013
24045B012,,2013
24045B091,,2013
24045C000,,2013
24045C012,,2013
24045C091,,2013
24045C19-,,2013
24045D012,,2013
24045D023,,2013
24045E00-,,2013
24045E0AA,,2013
24045E0BA,,2013
24045E0PA,,2013
24045_UNKNOWN,,2013
24048A000,,2013
24048A000,280500.0,2013
24048A012,,2013
24048A023,,2013
24048A034,,2013
24048A034,460000.0,2013
24048A080,,2013
24048A11-,,2013
24048A2AA,,2013
24048A2PA,,2013
24048_UNKNOWN,,2013
24048_UNKNOWN,327500.0,2013
24054A00-,,2013
24054A08-,,2013
24054A09-,,2013
24054A19-,,2013
24054B012,,2013
24054B091,,2013
24054C090,,2013
24054C18-,,2013
24054C19-,,2013
24054C292,,2013
24054D09-,,2013
24054D102,,2013
24054D191,,2013
24054E000,,2013
24054E09-,,2013
24054_UNKNOWN,,2013
24055A001,,2013
24055A010,,2013
24055A022,,2013
24055A032,,2013
24055A042,,2013
24055A052,,2013
24055A091,,2013
24055A10-,,2013
24055B00-,,2013
24055B01-,,2013
24055B020,,2013
24055B032,,2013
24055B080,,2013
24055B09-,,2013
24055B10-,,2013
24055B19-,,2013
24055B213,,2013
24055B2PB,,2013
24055B39-,,2013
24055B4AA,,2013
24055B4PA,,2013
24055C001,,2013
24055C012,,2013
24055C0AA,,2013
24055C0PA,,2013
24055D012,,2013
24055D1AA,,2013
24055D200,,2013
24055D291,,2013
24055D312,,2013
24055D312,475000.0,2013
24055_UNKNOWN,,2013
24059A00-,,2013
24059A01-,,2013
24059A02-,,2013
24059A03-,,2013
24059A042,,2013
24059A052,,2013
24059A091,,2013
24059A10-,,2013
24059A10-,167500.0,2013
24059A113,,2013
24059A191,,2013
24059C00-,,2013
24059C012,,2013
24059C091,,2013
24059C200,,2013
24059C312,,2013
24059D000,,2013
24059D091,,2013
24059E00-,,2013
24059F00-,,2013
24059F09-,,2013
24059G00-,,2013
24059G08-,,2013
24059G099,,2013
24059H00-,,2013
24059J00-,,2013
24059J09-,,2013
24059K00-,,2013
24059K091,,2013
24059K113,,2013
24059L00-,,2013
24059_UNKNOWN,,2013
24062A00-,,2013
24062A01-,,2013
24062A02-,,2013
24062A03-,,2013
24062A04-,,2013
24062A05-,,2013
24062A07-,,2013
24062A11-,,2013
24062A13-,,2013
24062A13-,164500.0,2013
24062A15-,,2013
24062A20-,,2013
24062A21-,,2013
24062A22-,,2013
24062A23-,,2013
24062A30-,,2013
24062A31-,,2013
24062A32-,422500.0,2013
24062A32-,177000.0,2013
24062A33-,,2013
24062A35-,,2013
24062A36-,,2013
24062A40-,,2013
24062A41-,,2013
24062A42-,385000.0,2013
24062A42-,,2013
24062A44-,,2013
24062A50-,,2013
24062A51-,,2013
24062A51-,231000.0,2013
24062A52-,272500.0,2013
24062A52-,155000.0,2013
24062A53-,,2013
24062A54-,256500.0,2013
24062A54-,106540.0,2013
24062A55-,,2013
24062A61-,,2013
24062B00-,,2013
24062B100,233000.0,2013
24062B100,,2013
24062B100,245000.0,2013
24062B11-,,2013
24062B122,,2013
24062B132,,2013
24062B191,,2013
24062B300,,2013
24062B32-,,2013
24062B33-,,2013
24062B34-,,2013
24062B352,,2013
24062B391,,2013
24062B423,,2013
24062C00-,,2013
24062C00-,284500.0,2013
24062C01-,,2013
24062C02-,265000.0,2013
24062C03-,,2013
24062C04-,,2013
24062C05-,,2013
24062C0AJ,,2013
24062C10-,,2013
24062C11-,,2013
24062C12-,,2013
24062C13-,,2013
24062C14-,,2013
24062C2MA,,2013
24062C2PA,,2013
24062C32-,,2013
24062C39-,,2013
24062C40-,,2013
24062C41-,293500.0,2013
24062C41-,,2013
24062C42-,,2013
24062C43-,,2013
24062C43-,204750.0,2013
24062C44-,,2013
24062C50-,,2013
24062C51-,,2013
24062C51-,232500.0,2013
24062C61-,,2013
24062C63-,,2013
24062C68-,,2013
24062D00-,,2013
24062D01-,,2013
24062D02-,,2013
24062D02-,142000.0,2013
24062D03-,240000.0,2013
24062D03-,185000.0,2013
24062D04-,,2013
24062D05-,,2013
24062D10-,,2013
24062D11-,288000.0,2013
24062D11-,,2013
24062D19-,,2013
24062D209,,2013
24062D21-,,2013
24062D21-,262500.0,2013
24062D22-,317500.0,2013
24062D22-,,2013
24062D22-,320000.0,2013
24062D22-,204500.0,2013
24062D310,,2013
24062D390,,2013
24062D410,,2013
24062D500,,2013
24062D512,,2013
24062D591,,2013
24062D60-,,2013
24062D61-,,2013
24062D622,,2013
24062D644,,2013
24062D644,200000.0,2013
24062D691,,2013
24062E70-,,2013
24062E710,,2013
24062E72-,,2013
24062E732,,2013
24062E742,,2013
24062E774,,2013
24062F40-,240000.0,2013
24062F40-,,2013
24062F412,,2013
24062F491,,2013
24062_UNKNOWN,215000.0,2013
24062_UNKNOWN,,2013
24062_UNKNOWN,230000.0,2013
24066A00-,,2013
24066A01-,,2013
24066A09-,,2013
24066A09-,290000.0,2013
24066A100,,2013
